path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,piano_scores_paths,contains_piano_track?
"Holmès,_Augusta_Mary_Anne/20_Mélodies/13_Hymne_au_Soleil",Hymne au Soleil,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/13_Hymne_au_Soleil/lc5986599.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/13_Hymne_au_Soleil/lc5986599.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/14_Les_lavandières,_chanson_populaire","Les lavandières, chanson populaire",5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/14_Les_lavandières,_chanson_populaire/lc5986563.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/14_Les_lavandières,_chanson_populaire/lc5986563.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/16_La_princesse_sans_cœur",La princesse sans cœur,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/16_La_princesse_sans_cœur/lc5986322.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/16_La_princesse_sans_cœur/lc5986322.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/17_Rêverie",Rêverie,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/17_Rêverie/lc5986085.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/17_Rêverie/lc5986085.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/18_Toujours_elle!",Toujours elle!,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/18_Toujours_elle!/lc5991526.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/18_Toujours_elle!/lc5991526.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/18_Toujours_elle!",Toujours elle!,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/18_Toujours_elle!/lc5991526.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/18_Toujours_elle!/lc5991526.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/19_Coucher_de_soleil",Coucher de soleil,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/19_Coucher_de_soleil/lc5991686.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/19_Coucher_de_soleil/lc5991686.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/20_Le_fil_des_cœurs",Le fil des cœurs,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/20_Le_fil_des_cœurs/lc6147489.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/20_Le_fil_des_cœurs/lc6147489.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel",Le chemin du ciel,5101200,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel/lc5904897.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel/lc5904897.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges",Les moutons des anges,5101200,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or",L’Heure d’Or,5001676,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre",L’Heure de Pourpre,5001676,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre/lc5712149.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre/lc5712149.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Heures/4_L’Heure_d’Azur",L’Heure d’Azur,5001676,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Heures/4_L’Heure_d’Azur/lc5001674.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Heures/4_L’Heure_d’Azur/lc5001674.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Sept_Ivresses/1_L’Amour",L’Amour,5001651,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sept_Ivresses/1_L’Amour/lc5646201.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Sept_Ivresses/1_L’Amour/lc5646201.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été",Sérénade d’été,5001685,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été/lc5669853.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/2_Sérénade_d’été/lc5669853.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Sérénades/3_Sérénade_d’automne",Sérénade d’automne,5001685,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/3_Sérénade_d’automne/lc5669857.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/3_Sérénade_d’automne/lc5669857.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Sérénades/4_Sérénade_d’hiver",Sérénade d’hiver,5001685,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/4_Sérénade_d’hiver/lc5669861.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/4_Sérénade_d’hiver/lc5669861.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Sérénades/5_Sérénade_de_toujours",Sérénade de toujours,5001685,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/5_Sérénade_de_toujours/lc5669865.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Sérénades/5_Sérénade_de_toujours/lc5669865.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël",Noël,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël/lc5001730.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/01_Noël/lc5001730.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/02_Le_clairon_fleuri",Le clairon fleuri,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/02_Le_clairon_fleuri/lc5989917.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/02_Le_clairon_fleuri/lc5989917.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/04_Chanson_des_gars_d’Irlande",Chanson des gars d’Irlande,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/04_Chanson_des_gars_d’Irlande/lc5989993.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/04_Chanson_des_gars_d’Irlande/lc5989993.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/07_Chanson_catalane",Chanson catalane,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/07_Chanson_catalane/lc6000428.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/07_Chanson_catalane/lc6000428.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/08_Souvenir",Souvenir,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/08_Souvenir/lc6001349.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/08_Souvenir/lc6001349.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/09_Journée_fleurie",Journée fleurie,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/09_Journée_fleurie/lc6001354.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/09_Journée_fleurie/lc6001354.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/13_Le_brick_l’Espérance",Le brick l’Espérance,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/13_Le_brick_l’Espérance/lc6007571.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/13_Le_brick_l’Espérance/lc6007571.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/15_Le_retour_du_paladin",Le retour du paladin,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/15_Le_retour_du_paladin/lc6010628.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/15_Le_retour_du_paladin/lc6010628.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!",Tireli!,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!/lc6011018.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!/lc6011018.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!",Tireli!,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!/lc6011018.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/17_Tireli!/lc6011018.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/18_Marche_gauloise",Marche gauloise,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/18_Marche_gauloise/lc6011095.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/18_Marche_gauloise/lc6011095.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/19_Un_rêve, à_2_voix","Un rêve, à 2 voix",5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/19_Un_rêve, à_2_voix/lc6017382.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/19_Un_rêve, à_2_voix/lc6017382.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/1_Dans_les_boutons_d’or",Dans les boutons d’or,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/1_Dans_les_boutons_d’or/lc5995356.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/1_Dans_les_boutons_d’or/lc5995356.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/1_Dans_les_boutons_d’or",Dans les boutons d’or,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/1_Dans_les_boutons_d’or/lc5995356.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/1_Dans_les_boutons_d’or/lc5995356.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/2_Sous_les_orangers",Sous les orangers,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/2_Sous_les_orangers/lc5995407.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/2_Sous_les_orangers/lc5995407.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/2_Sous_les_orangers",Sous les orangers,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/2_Sous_les_orangers/lc5995407.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/2_Sous_les_orangers/lc5995407.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant",Au bois dormant,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant/lc5995492.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant/lc5995492.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/4_Parmi_les_meules",Parmi les meules,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/4_Parmi_les_meules/lc5995173.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/4_Parmi_les_meules/lc5995173.mid_track_1.mid",True
"Hopekirk,_Helen/_/My_Lady_of_Sleep",My Lady of Sleep,5107153,"Hopekirk,_Helen",Helen Hopekirk,Female,American pianist and composer of Scottish descent,1,1,"../Lieder/scores/Hopekirk,_Helen/_/My_Lady_of_Sleep/lc6632270.mid","../author-profiling-in-symbolic-music/piano scores/Hopekirk,_Helen/_/My_Lady_of_Sleep/lc6632270.mid_track_1.mid",True
"Hopekirk,_Helen/_/My_Lady_of_Sleep",My Lady of Sleep,5107153,"Hopekirk,_Helen",Helen Hopekirk,Female,American pianist and composer of Scottish descent,1,1,"../Lieder/scores/Hopekirk,_Helen/_/My_Lady_of_Sleep/lc6632270.mid","../author-profiling-in-symbolic-music/piano scores/Hopekirk,_Helen/_/My_Lady_of_Sleep/lc6632270.mid_track_2.mid",True
"Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song",Cottage Cradle Song,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song/lc6635580.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song/lc6635580.mid_track_2.mid",True
"Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song",Cottage Cradle Song,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song/lc6635580.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song/lc6635580.mid_track_3.mid",True
"Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose",The Bird and the Rose,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose/lc6636096.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose/lc6636096.mid_track_1.mid",True
"Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose",The Bird and the Rose,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose/lc6636096.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose/lc6636096.mid_track_2.mid",True
"Horrocks,_Amy_Elsie/_/The_Blackbird",The Blackbird,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/The_Blackbird/lc6637145.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/The_Blackbird/lc6637145.mid_track_2.mid",True
"Horrocks,_Amy_Elsie/_/The_Blackbird",The Blackbird,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/The_Blackbird/lc6637145.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/The_Blackbird/lc6637145.mid_track_3.mid",True
"Horrocks,_Amy_Elsie/_/The_Cuckoo",The Cuckoo,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/The_Cuckoo/lc6636042.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/The_Cuckoo/lc6636042.mid_track_2.mid",True
"Horrocks,_Amy_Elsie/_/The_Cuckoo",The Cuckoo,5107154,"Horrocks,_Amy_Elsie",Amy Elsie Horrocks,Female,English pianist and composer,1,4,"../Lieder/scores/Horrocks,_Amy_Elsie/_/The_Cuckoo/lc6636042.mid","../author-profiling-in-symbolic-music/piano scores/Horrocks,_Amy_Elsie/_/The_Cuckoo/lc6636042.mid_track_3.mid",True
"Jaëll,_Marie/4_Mélodies/1_À_toi",À toi,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mid_track_1.mid",True
"Jaëll,_Marie/4_Mélodies/1_À_toi",À toi,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mid_track_2.mid",True
"Jaëll,_Marie/4_Mélodies/2_Éternel_amour",Éternel amour,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid_track_1.mid",True
"Jaëll,_Marie/4_Mélodies/2_Éternel_amour",Éternel amour,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mid_track_2.mid",True
"Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux",Les petits oiseaux,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mid_track_1.mid",True
"Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux",Les petits oiseaux,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mid_track_2.mid",True
"Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe",Le bonheur s’effeuille et passe,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mid_track_1.mid",True
"Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe",Le bonheur s’effeuille et passe,5100858,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mid_track_2.mid",True
"Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin",Quatre heures du matin,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin/lc6153748.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin/lc6153748.mid_track_1.mid",True
"Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin",Quatre heures du matin,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin/lc6153748.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin/lc6153748.mid_track_2.mid",True
"Jaëll,_Marie/La_mer/2_Causeries_de_vagues",Causeries de vagues,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/2_Causeries_de_vagues/lc6156388.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/2_Causeries_de_vagues/lc6156388.mid_track_1.mid",True
"Jaëll,_Marie/La_mer/2_Causeries_de_vagues",Causeries de vagues,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/2_Causeries_de_vagues/lc6156388.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/2_Causeries_de_vagues/lc6156388.mid_track_2.mid",True
"Jaëll,_Marie/La_mer/3_Les_papillons",Les papillons,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/3_Les_papillons/lc6155444.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/3_Les_papillons/lc6155444.mid_track_1.mid",True
"Jaëll,_Marie/La_mer/3_Les_papillons",Les papillons,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/3_Les_papillons/lc6155444.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/3_Les_papillons/lc6155444.mid_track_2.mid",True
"Jaëll,_Marie/La_mer/4_Baisers_perdus",Baisers perdus,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid_track_1.mid",True
"Jaëll,_Marie/La_mer/4_Baisers_perdus",Baisers perdus,5103215,"Jaëll,_Marie",Marie Jaëll,Female,French composer,3,17,"../Lieder/scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid","../author-profiling-in-symbolic-music/piano scores/Jaëll,_Marie/La_mer/4_Baisers_perdus/lc6156587.mid_track_2.mid",True
