path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,piano_scores_paths,contains_piano_track?
"Schumann,_Clara/Lieder,_Op.12/04_Liebst_du_um_Schönheit",Liebst du um Schönheit,5016675,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/Lieder,_Op.12/04_Liebst_du_um_Schönheit/lc5000397.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/Lieder,_Op.12/04_Liebst_du_um_Schönheit/lc5000397.mid_track_2.mid",True
"Schumann,_Clara/_/Lorelei",Lorelei,5101059,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/_/Lorelei/lc4919673.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/_/Lorelei/lc4919673.mid_track_1.mid",True
"Debussy,_Claude/2_Romances/1_L’âme_évaporée",L’âme évaporée,5110892,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/2_Romances/1_L’âme_évaporée/lc7163829.mid","../author-profiling-in-symbolic-music/piano scores/Debussy,_Claude/2_Romances/1_L’âme_évaporée/lc7163829.mid_track_2.mid",True
"Philp,_Elizabeth/_/Forgiven",Forgiven,5107080,"Philp,_Elizabeth",Elizabeth Philp,Female,"British singer, music educator and composer",1,2,"../Lieder/scores/Philp,_Elizabeth/_/Forgiven/lc6606089.mid","../author-profiling-in-symbolic-music/piano scores/Philp,_Elizabeth/_/Forgiven/lc6606089.mid_track_2.mid",True
"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green",Green,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green/lc5627879.mid","../author-profiling-in-symbolic-music/piano scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green/lc5627879.mid_track_2.mid",True
"Bizet,_Georges/Feuilles_d’album/6_Le_grillon",Le grillon,5079497,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/Feuilles_d’album/6_Le_grillon/lc5079539.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/Feuilles_d’album/6_Le_grillon/lc5079539.mid_track_2.mid",True
"Viardot,_Pauline/_/Les_Attraits,_VWV_1852","Les Attraits, VWV 1852",5106660,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/_/Les_Attraits,_VWV_1852/lc6581364.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/_/Les_Attraits,_VWV_1852/lc6581364.mid_track_2.mid",True
"Schumann,_Robert/Myrthen,_Op.25/16_Rätsel",Rätsel,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/16_Rätsel/lc6834588.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Myrthen,_Op.25/16_Rätsel/lc6834588.mid_track_2.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/07_Die_Zigeunerin",Die Zigeunerin,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/07_Die_Zigeunerin/lc5079629.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/07_Die_Zigeunerin/lc5079629.mid_track_2.mid",True
"Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/2_Im_Windesweben",Im Windesweben,5108199,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/2_Im_Windesweben/lc6715339.mid","../author-profiling-in-symbolic-music/piano scores/Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/2_Im_Windesweben/lc6715339.mid_track_1.mid",True
"Warlock,_Peter/Saudades/3_Heracleitus",Heracleitus,5103528,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Saudades/3_Heracleitus/lc6439747.mid","../author-profiling-in-symbolic-music/piano scores/Warlock,_Peter/Saudades/3_Heracleitus/lc6439747.mid_track_2.mid",True
"Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne",Sérénade italienne,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne/lc5920728.mid","../author-profiling-in-symbolic-music/piano scores/Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne/lc5920728.mid_track_2.mid",True
"Schumann,_Clara/6_Lieder,_Op.23/3_Geheimes_Flüstern_hier_und_dort",Geheimes Flüstern hier und dort,5097034,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.23/3_Geheimes_Flüstern_hier_und_dort/lc5134987.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/6_Lieder,_Op.23/3_Geheimes_Flüstern_hier_und_dort/lc5134987.mid_track_2.mid",True
"Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope",Hope,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid","../author-profiling-in-symbolic-music/piano scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid_track_2.mid",True
"Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/4_Sérénade_à_Rosine,_VWV_1137","Sérénade à Rosine, VWV 1137",5101686,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/4_Sérénade_à_Rosine,_VWV_1137/lc5989772.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/4_Sérénade_à_Rosine,_VWV_1137/lc5989772.mid_track_2.mid",True
"Abbott,_Jane_Bingham/_/Think_of_Today",Think of Today,5106766,"Abbott,_Jane_Bingham",Jane Bingham Abbott,Female,"US pianist, singer and composer",1,2,"../Lieder/scores/Abbott,_Jane_Bingham/_/Think_of_Today/lc6583512.mid","../author-profiling-in-symbolic-music/piano scores/Abbott,_Jane_Bingham/_/Think_of_Today/lc6583512.mid_track_1.mid",True
"Netzel,_Laura/3_Lieder,_Op.44/3_Gruss",Gruss,5107692,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid","../author-profiling-in-symbolic-music/piano scores/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid_track_2.mid",True
"Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber",Liebeszauber,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid_track_1.mid",True
"Schumann,_Clara/6_Lieder,_Op.13/1_Ich_stand_in_dunklen_Träumen",Ich stand in dunklen Träumen,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/6_Lieder,_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mid_track_1.mid",True
"Chabrier,_Emmanuel/_/Chanson_pour_Jeanne",Chanson pour Jeanne,5100086,"Chabrier,_Emmanuel",Emmanuel Chabrier,Male,French Romantic composer and pianist,1,3,"../Lieder/scores/Chabrier,_Emmanuel/_/Chanson_pour_Jeanne/lc6497657.mid","../author-profiling-in-symbolic-music/piano scores/Chabrier,_Emmanuel/_/Chanson_pour_Jeanne/lc6497657.mid_track_1.mid",True
"Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille",La dernière feuille,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid","../author-profiling-in-symbolic-music/piano scores/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/02_Aubade-Habanera",Aubade-Habanera,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/02_Aubade-Habanera/lc5837552.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/02_Aubade-Habanera/lc5837552.mid_track_1.mid",True
"White,_Maude_Valérie/_/To_Mary",To Mary,5103540,"White,_Maude_Valérie",Maude Valerie White,Female,French-born English composer,2,6,"../Lieder/scores/White,_Maude_Valérie/_/To_Mary/lc6202745.mid","../author-profiling-in-symbolic-music/piano scores/White,_Maude_Valérie/_/To_Mary/lc6202745.mid_track_2.mid",True
"Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846","Normans Gesang, D.846",5103429,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846/lc6182173.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846/lc6182173.mid_track_1.mid",True
"Barnard,_Charlotte_Alington_-_aka_Claribel/_/Farewell_to_Erin",Farewell to Erin,5106882,"Barnard,_Charlotte_Alington_-_aka_Claribel",Charlotte Alington Barnard,Female,British composer and hymnwriter,1,5,"../Lieder/scores/Barnard,_Charlotte_Alington_-_aka_Claribel/_/Farewell_to_Erin/lc6623221.mid","../author-profiling-in-symbolic-music/piano scores/Barnard,_Charlotte_Alington_-_aka_Claribel/_/Farewell_to_Erin/lc6623221.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/16_Amor_und_Bachus",Amor und Bachus,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid_track_1.mid",True
"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/3_A_Tragedy",A Tragedy,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/3_A_Tragedy/lc6218728.mid","../author-profiling-in-symbolic-music/piano scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/3_A_Tragedy/lc6218728.mid_track_5.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/10_Kypris_berceuse",Kypris berceuse,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/10_Kypris_berceuse/lc6002184.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/10_Kypris_berceuse/lc6002184.mid_track_2.mid",True
"Gonzaga,_Chiquinha/_/Manhã_de_amor",Manhã de amor,5107147,"Gonzaga,_Chiquinha",Chiquinha Gonzaga,Female,Brazilian musician and composer,1,12,"../Lieder/scores/Gonzaga,_Chiquinha/_/Manhã_de_amor/lc6611657.mid","../author-profiling-in-symbolic-music/piano scores/Gonzaga,_Chiquinha/_/Manhã_de_amor/lc6611657.mid_track_2.mid",True
"Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison",Oraison,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison/lc5057849.mid","../author-profiling-in-symbolic-music/piano scores/Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison/lc5057849.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/14_Chanson_du_chamelier",Chanson du chamelier,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/14_Chanson_du_chamelier/lc6007917.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/14_Chanson_du_chamelier/lc6007917.mid_track_2.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/04_Das_Ständchen",Das Ständchen,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/04_Das_Ständchen/lc5024834.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/04_Das_Ständchen/lc5024834.mid_track_2.mid",True
"Cowen,_Frederic_Hymen/_/The_Better_Land",The Better Land,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/The_Better_Land/lc6484095.mid","../author-profiling-in-symbolic-music/piano scores/Cowen,_Frederic_Hymen/_/The_Better_Land/lc6484095.mid_track_1.mid",True
"Abrams,_Harriett/_/The_Orphan’s_Prayer",The Orphan’s Prayer,5106769,"Abrams,_Harriett",Harriett Abrams,Female,"English musician, singer, composer",1,2,"../Lieder/scores/Abrams,_Harriett/_/The_Orphan’s_Prayer/lc6583966.mid","../author-profiling-in-symbolic-music/piano scores/Abrams,_Harriett/_/The_Orphan’s_Prayer/lc6583966.mid_track_1.mid",True
"Lehmann,_Amelia/_/When_Love_is_Kind",When Love is Kind,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/When_Love_is_Kind/lc6645039.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Amelia/_/When_Love_is_Kind/lc6645039.mid_track_2.mid",True
"Freer,_Eleanor_Everest/2_Songs,_Op.16/1_The_boat_is_chafing_at_our_long_delay",The boat is chafing at our long delay,5106922,"Freer,_Eleanor_Everest",Eleanor Everest Freer,Female,American composer and philanthropist,1,2,"../Lieder/scores/Freer,_Eleanor_Everest/2_Songs,_Op.16/1_The_boat_is_chafing_at_our_long_delay/lc6598624.mid","../author-profiling-in-symbolic-music/piano scores/Freer,_Eleanor_Everest/2_Songs,_Op.16/1_The_boat_is_chafing_at_our_long_delay/lc6598624.mid_track_1.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/06_Der_Neugierige",Der Neugierige,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/06_Der_Neugierige/lc4985930.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/06_Der_Neugierige/lc4985930.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/_/Viens!",Viens!,5101391,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/_/Viens!/lc6174723.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/_/Viens!/lc6174723.mid_track_1.mid",True
"Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole",Barcarole,5032870,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/22_An_eine_Blume",An eine Blume,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid_track_1.mid",True
"Grandval,_Clémence_de/_/L’absence",L’absence,5104018,"Grandval,_Clémence_de",Clémence de Grandval,Female,French composer,3,13,"../Lieder/scores/Grandval,_Clémence_de/_/L’absence/lc6624112.mid","../author-profiling-in-symbolic-music/piano scores/Grandval,_Clémence_de/_/L’absence/lc6624112.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/13_Hymne_au_Soleil",Hymne au Soleil,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/13_Hymne_au_Soleil/lc5986599.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/13_Hymne_au_Soleil/lc5986599.mid_track_1.mid",True
"Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen",Ihr Gärtchen,5103381,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid","../author-profiling-in-symbolic-music/piano scores/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid_track_2.mid",True
"Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde",Im Walde,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Sept_Ivresses/3_La_Gloire",La Gloire,5001651,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Sept_Ivresses/3_La_Gloire/lc5674506.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Sept_Ivresses/3_La_Gloire/lc5674506.mid_track_2.mid",True
"Schubert,_Franz/Winterreise,_D.911/20_Der_Wegweiser",Der Wegweiser,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/20_Der_Wegweiser/lc5009900.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Winterreise,_D.911/20_Der_Wegweiser/lc5009900.mid_track_1.mid",True
"Grandval,_Clémence_de/6_Nouvelles_mélodies/1_Les_clochettes",Les clochettes,5107148,"Grandval,_Clémence_de",Clémence de Grandval,Female,French composer,3,13,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/1_Les_clochettes/lc6613355.mid","../author-profiling-in-symbolic-music/piano scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/1_Les_clochettes/lc6613355.mid_track_1.mid",True
"Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose",The First Rose,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid","../author-profiling-in-symbolic-music/piano scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid_track_2.mid",True
"Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or",L’Heure d’Or,5001676,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mid_track_1.mid",True
"Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière",Au cimetière,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid","../author-profiling-in-symbolic-music/piano scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid_track_2.mid",True
"Thys,_Pauline/_/Petit_nègre",Petit nègre,5107708,"Thys,_Pauline",Pauline-Marie-Elisa Thys,Female,French composer,1,1,"../Lieder/scores/Thys,_Pauline/_/Petit_nègre/lc6670960.mid","../author-profiling-in-symbolic-music/piano scores/Thys,_Pauline/_/Petit_nègre/lc6670960.mid_track_1.mid",True
"Brahms,_Johannes/5_Lieder,_Op.47/5_Die_Liebende_schreibt",Die Liebende schreibt,5032882,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/5_Lieder,_Op.47/5_Die_Liebende_schreibt/lc5071644.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/5_Lieder,_Op.47/5_Die_Liebende_schreibt/lc5071644.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger",Der Doppelgänger,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger/lc4985964.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/13_Der_Doppelgänger/lc4985964.mid_track_2.mid",True
"Burleigh,_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower",The Jungle Flower,5104071,"Burleigh,_Harry_Thacker",Harry T. Burleigh,Male,"American composer, arranger, and baritone",2,8,"../Lieder/scores/Burleigh,_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/lc6518134.mid","../author-profiling-in-symbolic-music/piano scores/Burleigh,_Harry_Thacker/5_Songs_of_Laurence_Hope/2_The_Jungle_Flower/lc6518134.mid_track_2.mid",True
"Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/1_Eingang",Eingang,5108200,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/1_Eingang/lc6725471.mid","../author-profiling-in-symbolic-music/piano scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/1_Eingang/lc6725471.mid_track_1.mid",True
"Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7","Maiglöckchen und die Blümelein, MWV J 7",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7/lc7380386.mid","../author-profiling-in-symbolic-music/piano scores/Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7/lc7380386.mid_track_3.mid",True
"Grandval,_Clémence_de/_/Villanelle",Villanelle,5104018,"Grandval,_Clémence_de",Clémence de Grandval,Female,French composer,3,13,"../Lieder/scores/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid","../author-profiling-in-symbolic-music/piano scores/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid_track_2.mid",True
"Bizet,_Georges/20_Mélodies,_Op.21/19_L’esprit_saint",L’esprit saint,5079544,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/20_Mélodies,_Op.21/19_L’esprit_saint/lc6906944.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/20_Mélodies,_Op.21/19_L’esprit_saint/lc6906944.mid_track_1.mid",True
"Bishop,_Henry/_/Home,_Sweet_Home","Home, Sweet Home",5105780,"Bishop,_Henry",Henry Bishop,Male,British composer,1,2,"../Lieder/scores/Bishop,_Henry/_/Home,_Sweet_Home/lc6486038.mid","../author-profiling-in-symbolic-music/piano scores/Bishop,_Henry/_/Home,_Sweet_Home/lc6486038.mid_track_1.mid",True
"Schumann,_Clara/6_Lieder,_Op.23/6_O_Lust,_o_Lust","O Lust, o Lust",5097034,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.23/6_O_Lust,_o_Lust/lc5142768.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/6_Lieder,_Op.23/6_O_Lust,_o_Lust/lc5142768.mid_track_2.mid",True
"Brahms,_Johannes/6_Songs,_Op.6/6_Nachtigallen_schwingen_lustig",Nachtigallen schwingen lustig,5067697,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/6_Songs,_Op.6/6_Nachtigallen_schwingen_lustig/lc5639135.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/6_Songs,_Op.6/6_Nachtigallen_schwingen_lustig/lc5639135.mid_track_1.mid",True
"Warlock,_Peter/Peterisms,_Set_1/1_Chopcherry",Chopcherry,5103529,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Peterisms,_Set_1/1_Chopcherry/lc6447286.mid","../author-profiling-in-symbolic-music/piano scores/Warlock,_Peter/Peterisms,_Set_1/1_Chopcherry/lc6447286.mid_track_2.mid",True
"Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/4_Im_Morgentaun",Im Morgentaun,5108199,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/4_Im_Morgentaun/lc6716614.mid","../author-profiling-in-symbolic-music/piano scores/Webern,_Anton/5_Lieder_aus_“Der_siebente_Ring”,_Op.3/4_Im_Morgentaun/lc6716614.mid_track_1.mid",True
"Munktell,_Helena/10_Songs/07_La_dernière_berceuse",La dernière berceuse,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/07_La_dernière_berceuse/lc6655859.mid","../author-profiling-in-symbolic-music/piano scores/Munktell,_Helena/10_Songs/07_La_dernière_berceuse/lc6655859.mid_track_2.mid",True
"Corder,_Frederick/_/O_Sun,_That_Wakenest","O Sun, That Wakenest",5105986,"Corder,_Frederick",Frederick Corder,Male,English composer and music teacher,1,1,"../Lieder/scores/Corder,_Frederick/_/O_Sun,_That_Wakenest/lc6480349.mid","../author-profiling-in-symbolic-music/piano scores/Corder,_Frederick/_/O_Sun,_That_Wakenest/lc6480349.mid_track_2.mid",True
