,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
665,665,Liza Lehmann,female,My Secret,"Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret/lc6764874.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret/lc6764874.mid_type0.mid"
666,666,Liza Lehmann,female,The Sapphire,"Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid_type0.mid"
667,667,Liza Lehmann,female,Love Enthroned,"Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid_type0.mid"
669,669,Maria Lindsay,female,Far Away,"Lindsay,_Maria/_/Far_Away",5107146.0,"Lindsay,_Maria",British composer,1.0,2.0,"../Lieder/scores/Lindsay,_Maria/_/Far_Away/lc6609408.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lindsay,_Maria/_/Far_Away/lc6609408.mid_type0.mid"
670,670,Maria Lindsay,female,"Good night, good night beloved","Lindsay,_Maria/_/Good_night,_good_night_beloved",5107146.0,"Lindsay,_Maria",British composer,1.0,2.0,"../Lieder/scores/Lindsay,_Maria/_/Good_night,_good_night_beloved/lc6609481.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lindsay,_Maria/_/Good_night,_good_night_beloved/lc6609481.mid_type0.mid"
671,671,Alexander Mackenzie,male,One who never turned his back,"Mackenzie,_Alexander/_/One_who_never_turned_his_back",5105990.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/_/One_who_never_turned_his_back/lc6499366.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/_/One_who_never_turned_his_back/lc6499366.mid_type0.mid"
672,672,Alexander Mackenzie,male,The First Rose,"Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid_type0.mid"
673,673,Alexander Mackenzie,male,Hope,"Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid_type0.mid"
674,674,Alexander Mackenzie,male,Spring’s Secrets,"Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets/lc6505652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets/lc6505652.mid_type0.mid"
675,675,Alexander Mackenzie,male,Spring Is Not Dead,"Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid_type0.mid"
676,676,Alexander Mackenzie,male,April Weather,"Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid_type0.mid"
677,677,Alexander Mackenzie,male,A May Song,"Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid_type0.mid"
678,678,Alexander Mackenzie,male,Summer At Last,"Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid_type0.mid"
688,688,Florence Ashton Marshall,female,Ask Me No More,"Marshall,_Florence_Ashton/_/Ask_Me_No_More",5107542.0,"Marshall,_Florence_Ashton","English writer, composer and conductor",1.0,2.0,"../Lieder/scores/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid_type0.mid"
689,689,Florence Ashton Marshall,female,Behold the Sun in gold descending,"Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending",5107542.0,"Marshall,_Florence_Ashton","English writer, composer and conductor",1.0,2.0,"../Lieder/scores/Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending/lc6650388.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending/lc6650388.mid_type0.mid"
690,690,Emilie Mayer,female,Der Erlkönig,"Mayer,_Emilie/_/Der_Erlkönig",5106658.0,"Mayer,_Emilie",German composer,3.0,6.0,"../Lieder/scores/Mayer,_Emilie/_/Der_Erlkönig/lc6573780.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mayer,_Emilie/_/Der_Erlkönig/lc6573780.mid_type0.mid"
691,691,Emilie Mayer,female,Abendglocken,"Mayer,_Emilie/2_Gesänge/1_Abendglocken",5100810.0,"Mayer,_Emilie",German composer,3.0,6.0,"../Lieder/scores/Mayer,_Emilie/2_Gesänge/1_Abendglocken/lc5823419.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mayer,_Emilie/2_Gesänge/1_Abendglocken/lc5823419.mid_type0.mid"
692,692,Emilie Mayer,female,Das Schlüsselloch im Herzen,"Mayer,_Emilie/2_Gesänge/2_Das_Schlüsselloch_im_Herzen",5100810.0,"Mayer,_Emilie",German composer,3.0,6.0,"../Lieder/scores/Mayer,_Emilie/2_Gesänge/2_Das_Schlüsselloch_im_Herzen/lc5834245.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mayer,_Emilie/2_Gesänge/2_Das_Schlüsselloch_im_Herzen/lc5834245.mid_type0.mid"
693,693,Emilie Mayer,female,Du bist wie eine Blume,"Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume",5100878.0,"Mayer,_Emilie",German composer,3.0,6.0,"../Lieder/scores/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume/lc5840527.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume/lc5840527.mid_type0.mid"
694,694,Emilie Mayer,female,O lass mich dein gedenken,"Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken",5100878.0,"Mayer,_Emilie",German composer,3.0,6.0,"../Lieder/scores/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mid_type0.mid"
695,695,Emilie Mayer,female,Wenn der Abendstern die Rosen,"Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen",5100878.0,"Mayer,_Emilie",German composer,3.0,6.0,"../Lieder/scores/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mid_type0.mid"
696,696,Felix Mendelssohn,male,"Ich wollt’, meine Lieb’ ergösse sich, MWV J 5","Mendelssohn,_Felix/6_Duets,_Op.63/1_Ich_wollt’,_meine_Lieb’_ergösse_sich,_MWV_J_5",5110262.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/1_Ich_wollt’,_meine_Lieb’_ergösse_sich,_MWV_J_5/lc7074684.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/1_Ich_wollt’,_meine_Lieb’_ergösse_sich,_MWV_J_5/lc7074684.mid_type0.mid"
697,697,Felix Mendelssohn,male,"Abschiedslied der Zugvögel, MWV J 9","Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9",5110262.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9/lc7076589.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9/lc7076589.mid_type0.mid"
698,698,Felix Mendelssohn,male,"Gruss, MWV J 8","Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8",5110262.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid_type0.mid"
699,699,Felix Mendelssohn,male,"Herbstlied, MWV J 11","Mendelssohn,_Felix/6_Duets,_Op.63/4_Herbstlied,_MWV_J_11",5110262.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/4_Herbstlied,_MWV_J_11/lc7374512.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/4_Herbstlied,_MWV_J_11/lc7374512.mid_type0.mid"
700,700,Felix Mendelssohn,male,"Volkslied, MWV J 10","Mendelssohn,_Felix/6_Duets,_Op.63/5_Volkslied,_MWV_J_10",5110262.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/5_Volkslied,_MWV_J_10/lc7374854.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/5_Volkslied,_MWV_J_10/lc7374854.mid_type0.mid"
701,701,Felix Mendelssohn,male,"Maiglöckchen und die Blümelein, MWV J 7","Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7",5110262.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7/lc7380386.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7/lc7380386.mid_type0.mid"
702,702,Felix Mendelssohn,male,"Das Fenster, MWV K 29","Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29",5110240.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29/lc6989284.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29/lc6989284.mid_type0.mid"
703,703,Felix Mendelssohn,male,"Morgenlied, MWV K 123","Mendelssohn,_Felix/6_Gesänge,_Op.86/2_Morgenlied,_MWV_K_123",5110240.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/2_Morgenlied,_MWV_K_123/lc6989204.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/2_Morgenlied,_MWV_K_123/lc6989204.mid_type0.mid"
704,704,Felix Mendelssohn,male,"Die Liebende schreibt, MWV K 66","Mendelssohn,_Felix/6_Gesänge,_Op.86/3_Die_Liebende_schreibt,_MWV_K_66",5110240.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/3_Die_Liebende_schreibt,_MWV_K_66/lc6989465.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/3_Die_Liebende_schreibt,_MWV_K_66/lc6989465.mid_type0.mid"
705,705,Felix Mendelssohn,male,"Allnächtlich im Traume seh’ ich dich, MWV K 78","Mendelssohn,_Felix/6_Gesänge,_Op.86/4_Allnächtlich_im_Traume_seh’_ich_dich,_MWV_K_78",5110240.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/4_Allnächtlich_im_Traume_seh’_ich_dich,_MWV_K_78/lc6994338.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/4_Allnächtlich_im_Traume_seh’_ich_dich,_MWV_K_78/lc6994338.mid_type0.mid"
706,706,Felix Mendelssohn,male,"Der Mond, MWV K 122","Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122",5110240.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122/lc6995255.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122/lc6995255.mid_type0.mid"
707,707,Felix Mendelssohn,male,"Altdeutsches Frühlingslied, MWV K 127","Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127",5110240.0,"Mendelssohn,_Felix","German composer, pianist, organist and conductor of Jewish descent",2.0,12.0,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid_type0.mid"
708,708,Ann Mounsey,female,"If love be life, I long to die","Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/1_If_love_be_life,_I_long_to_die",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/1_If_love_be_life,_I_long_to_die/lc6646808.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/1_If_love_be_life,_I_long_to_die/lc6646808.mid_type0.mid"
709,709,Ann Mounsey,female,The Will o’ the Wisp,"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/2_The_Will_o’_the_Wisp/lc6648208.mid_type0.mid"
710,710,Ann Mounsey,female,"I can bid thee now, Farewell!","Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/3_I_can_bid_thee_now,_Farewell!",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/3_I_can_bid_thee_now,_Farewell!/lc6648595.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/3_I_can_bid_thee_now,_Farewell!/lc6648595.mid_type0.mid"
711,711,Ann Mounsey,female,The Warrior Boy,"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy/lc6648674.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy/lc6648674.mid_type0.mid"
712,712,Ann Mounsey,female,"O the merry, merry Spring!","Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!/lc6649005.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/5_O_the_merry,_merry_Spring!/lc6649005.mid_type0.mid"
713,713,Ann Mounsey,female,Song of the Summer Winds,"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6a_Song_of_the_Summer_Winds",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6a_Song_of_the_Summer_Winds/lc6646781.mid","['voice', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6a_Song_of_the_Summer_Winds/lc6646781.mid_type0.mid"
714,714,Ann Mounsey,female,Song of the Summer Winds,"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6_Song_of_the_Summer_Winds",5107543.0,"Mounsey_Bartholomew,_Ann","English composer, pianist, and organist",1.0,7.0,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6_Song_of_the_Summer_Winds/lc6649053.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6_Song_of_the_Summer_Winds/lc6649053.mid_type0.mid"
727,727,Laura Netzel,female,Lied,"Netzel,_Laura/3_Lieder,_Op.44/1_Lied",5107692.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/1_Lied/lc6660019.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/1_Lied/lc6660019.mid_type0.mid"
728,728,Laura Netzel,female,Wunsch,"Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch",5107692.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch/lc6660043.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch/lc6660043.mid_type0.mid"
729,729,Laura Netzel,female,Gruss,"Netzel,_Laura/3_Lieder,_Op.44/3_Gruss",5107692.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid_type0.mid"
730,730,Laura Netzel,female,Rappelle-toi,"Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi/lc6661509.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi/lc6661509.mid_type0.mid"
731,731,Laura Netzel,female,Malgré-moi!,"Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid_type0.mid"
732,732,Laura Netzel,female,Rêve encore!,"Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid_type0.mid"
733,733,Laura Netzel,female,Je pense à toi!,"Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!/lc6661685.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!/lc6661685.mid_type0.mid"
734,734,Maria Theresia von Paradis,female,An das Klavier,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mid_type0.mid"
735,735,Maria Theresia von Paradis,female,Sophia an Siegwart,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mid_type0.mid"
736,736,Maria Theresia von Paradis,female,Aus dem Siegwart (Wohl und immer wohl dem Mann),"Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mid_type0.mid"
737,737,Maria Theresia von Paradis,female,Das Gärtnerliedchen aus dem Siegwart (Es war einmal ein Gärtner),"Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mid_type0.mid"
