,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
615,615,Josephine Lang,female,Aus der Ferne,"Lang,_Josephine/6_Lieder,_Op.13/3_Aus_der_Ferne",5102397.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.13/3_Aus_der_Ferne/lc6077132.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.13/3_Aus_der_Ferne/lc6077132.mid_type0.mid"
616,616,Josephine Lang,female,An die Entfernte,"Lang,_Josephine/6_Lieder,_Op.13/5_An_die_Entfernte",5102397.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.13/5_An_die_Entfernte/lc6077196.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.13/5_An_die_Entfernte/lc6077196.mid_type0.mid"
617,617,Josephine Lang,female,Frühlings-Glaube,"Lang,_Josephine/6_Lieder,_Op.25/1_Frühlings-Glaube",5032870.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/1_Frühlings-Glaube/lc5105407.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.25/1_Frühlings-Glaube/lc5105407.mid_type0.mid"
618,618,Josephine Lang,female,Winterseufzer,"Lang,_Josephine/6_Lieder,_Op.25/2_Winterseufzer",5032870.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/2_Winterseufzer/lc5105228.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.25/2_Winterseufzer/lc5105228.mid_type0.mid"
619,619,Josephine Lang,female,Barcarole,"Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole",5032870.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid_type0.mid"
620,620,Josephine Lang,female,Lied (Immer sich rein kindlich erfreu’n),"Lang,_Josephine/6_Lieder,_Op.25/4_Lied_(Immer_sich_rein_kindlich_erfreu’n)",5032870.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/4_Lied_(Immer_sich_rein_kindlich_erfreu’n)/lc4920211.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.25/4_Lied_(Immer_sich_rein_kindlich_erfreu’n)/lc4920211.mid_type0.mid"
621,621,Josephine Lang,female,Die Wolken,"Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken",5032870.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken/lc5115660.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.25/5_Die_Wolken/lc5115660.mid_type0.mid"
622,622,Josephine Lang,female,Wiegenlied,"Lang,_Josephine/6_Lieder,_Op.26/1_Wiegenlied",5102943.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/1_Wiegenlied/lc6117412.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.26/1_Wiegenlied/lc6117412.mid_type0.mid"
623,623,Josephine Lang,female,Bei Nacht und Nebel,"Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel",5102943.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel/lc6117552.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.26/2_Bei_Nacht_und_Nebel/lc6117552.mid_type0.mid"
624,624,Josephine Lang,female,Zusammen,"Lang,_Josephine/6_Lieder,_Op.26/5_Zusammen",5102943.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/5_Zusammen/lc6118888.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.26/5_Zusammen/lc6118888.mid_type0.mid"
625,625,Josephine Lang,female,Schilflied,"Lang,_Josephine/6_Lieder,_Op.26/6_Schilflied",5102943.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/6_Schilflied/lc6119892.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.26/6_Schilflied/lc6119892.mid_type0.mid"
626,626,Josephine Lang,female,Der Pfad den Du so oft gezogen,"Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen",5102501.0,"Lang,_Josephine",German composer,12.0,52.0,"../Lieder/scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid_type0.mid"
627,627,Luise Adolpha Le Beau,female,Frühlingsanfang,"Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/1_Frühlingsanfang",5101077.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/1_Frühlingsanfang/lc5883528.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/1_Frühlingsanfang/lc5883528.mid_type0.mid"
628,628,Luise Adolpha Le Beau,female,Abendlied,"Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied",5101077.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid_type0.mid"
629,629,Luise Adolpha Le Beau,female,Gruss an die Nacht,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/1_Gruss_an_die_Nacht",5106653.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/1_Gruss_an_die_Nacht/lc6575645.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/1_Gruss_an_die_Nacht/lc6575645.mid_type0.mid"
630,630,Luise Adolpha Le Beau,female,Ein Gebet,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/2_Ein_Gebet",5106653.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/2_Ein_Gebet/lc6575669.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/2_Ein_Gebet/lc6575669.mid_type0.mid"
631,631,Luise Adolpha Le Beau,female,Juchhe,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe",5106653.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid_type0.mid"
632,632,Luise Adolpha Le Beau,female,Die Alpenrose,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/4_Die_Alpenrose",5106653.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/4_Die_Alpenrose/lc6577118.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/4_Die_Alpenrose/lc6577118.mid_type0.mid"
633,633,Luise Adolpha Le Beau,female,Wiegenlied,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied",5106653.0,"Le_Beau,_Luise_Adolpha",German composer,2.0,7.0,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid_type0.mid"
634,634,Amelia Lehmann,female,Bouton de Rose,"Lehmann,_Amelia/_/Bouton_de_Rose",5107534.0,"Lehmann,_Amelia",British composer,1.0,5.0,"../Lieder/scores/Lehmann,_Amelia/_/Bouton_de_Rose/lc6644591.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/Bouton_de_Rose/lc6644591.mid_type0.mid"
635,635,Amelia Lehmann,female,How Delicious is the Winning,"Lehmann,_Amelia/_/How_Delicious_is_the_Winning",5107534.0,"Lehmann,_Amelia",British composer,1.0,5.0,"../Lieder/scores/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid_type0.mid"
636,636,Amelia Lehmann,female,The Highland Plaid,"Lehmann,_Amelia/_/The_Highland_Plaid",5107534.0,"Lehmann,_Amelia",British composer,1.0,5.0,"../Lieder/scores/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid_type0.mid"
637,637,Amelia Lehmann,female,When Love is Kind,"Lehmann,_Amelia/_/When_Love_is_Kind",5107534.0,"Lehmann,_Amelia",British composer,1.0,5.0,"../Lieder/scores/Lehmann,_Amelia/_/When_Love_is_Kind/lc6645039.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/When_Love_is_Kind/lc6645039.mid_type0.mid"
638,638,Amelia Lehmann,female,Wisdom and Love,"Lehmann,_Amelia/_/Wisdom_and_Love",5107534.0,"Lehmann,_Amelia",British composer,1.0,5.0,"../Lieder/scores/Lehmann,_Amelia/_/Wisdom_and_Love/lc6645396.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/Wisdom_and_Love/lc6645396.mid_type0.mid"
639,639,Liza Lehmann,female,The Mother Seal’s Lullaby,"Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby",5106657.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby/lc6573515.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby/lc6573515.mid_type0.mid"
640,640,Liza Lehmann,female,You mustn’t swim till you’re six weeks old,"Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old",5106657.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid_type0.mid"
641,641,Liza Lehmann,female,There’s a bird beneath your window,"Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window",5103710.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid_type0.mid"
642,642,Liza Lehmann,female,Along the sunny lane,"Lehmann,_Liza/5_Little_Love_Songs/2_Along_the_sunny_lane",5103710.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/2_Along_the_sunny_lane/lc6209602.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/2_Along_the_sunny_lane/lc6209602.mid_type0.mid"
643,643,Liza Lehmann,female,Just a multitude of curls,"Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls",5103710.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls/lc6209605.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls/lc6209605.mid_type0.mid"
644,644,Liza Lehmann,female,"If I were a bird, I would sing all day","Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day",5103710.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day/lc6209607.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day/lc6209607.mid_type0.mid"
645,645,Liza Lehmann,female,"Clasp mine closer, little dear white hand","Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand",5103710.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand/lc6209608.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand/lc6209608.mid_type0.mid"
646,646,Liza Lehmann,female,The Woodpigeon,"Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon",5103535.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid_type0.mid"
647,647,Liza Lehmann,female,The Starling,"Lehmann,_Liza/Bird_Songs/2_The_Starling",5103535.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/2_The_Starling/lc6421627.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/2_The_Starling/lc6421627.mid_type0.mid"
648,648,Liza Lehmann,female,The Yellowhammer,"Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer",5103535.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer/lc6421659.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer/lc6421659.mid_type0.mid"
649,649,Liza Lehmann,female,The Wren,"Lehmann,_Liza/Bird_Songs/4_The_Wren",5103535.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/4_The_Wren/lc6421815.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/4_The_Wren/lc6421815.mid_type0.mid"
650,650,Liza Lehmann,female,The Owl,"Lehmann,_Liza/Bird_Songs/5_The_Owl",5103535.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid_type0.mid"
651,651,Liza Lehmann,female,In the garden,"Lehmann,_Liza/Songs_of_a_“Flapper”/1_In_the_garden",5106654.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/1_In_the_garden/lc6751462.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/1_In_the_garden/lc6751462.mid_type0.mid"
652,652,Liza Lehmann,female,This beautiful world,"Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world",5106654.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world/lc6753337.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world/lc6753337.mid_type0.mid"
653,653,Liza Lehmann,female,My sister Nell,"Lehmann,_Liza/Songs_of_a_“Flapper”/3_My_sister_Nell",5106654.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/3_My_sister_Nell/lc6753345.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/3_My_sister_Nell/lc6753345.mid_type0.mid"
654,654,Liza Lehmann,female,The ball,"Lehmann,_Liza/Songs_of_a_“Flapper”/4_The_ball",5106654.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/4_The_ball/lc6753349.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/4_The_ball/lc6753349.mid_type0.mid"
655,655,Liza Lehmann,female,Good-night little stars,"Lehmann,_Liza/Songs_of_a_“Flapper”/5_Good-night_little_stars",5106654.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/5_Good-night_little_stars/lc6753355.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/5_Good-night_little_stars/lc6753355.mid_type0.mid"
656,656,Liza Lehmann,female,Sir Spring,"Lehmann,_Liza/Songs_of_Love_and_Spring/01_Sir_Spring",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/01_Sir_Spring/lc6757520.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/01_Sir_Spring/lc6757520.mid_type0.mid"
657,657,Liza Lehmann,female,When Young Love Comes Knocking,"Lehmann,_Liza/Songs_of_Love_and_Spring/02_When_Young_Love_Comes_Knocking",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/02_When_Young_Love_Comes_Knocking/lc6758594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/02_When_Young_Love_Comes_Knocking/lc6758594.mid_type0.mid"
658,658,Liza Lehmann,female,In April Mood,"Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood/lc6762513.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood/lc6762513.mid_type0.mid"
659,659,Liza Lehmann,female,Dawning Love,"Lehmann,_Liza/Songs_of_Love_and_Spring/04_Dawning_Love",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/04_Dawning_Love/lc6762153.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/04_Dawning_Love/lc6762153.mid_type0.mid"
660,660,Liza Lehmann,female,Disturb It Not,"Lehmann,_Liza/Songs_of_Love_and_Spring/05_Disturb_It_Not",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/05_Disturb_It_Not/lc6761038.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/05_Disturb_It_Not/lc6761038.mid_type0.mid"
661,661,Liza Lehmann,female,Golden Bridges,"Lehmann,_Liza/Songs_of_Love_and_Spring/06a_Golden_Bridges",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/06a_Golden_Bridges/lc6760929.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/06a_Golden_Bridges/lc6760929.mid_type0.mid"
662,662,Liza Lehmann,female,A Dream of Violets,"Lehmann,_Liza/Songs_of_Love_and_Spring/06b_A_Dream_of_Violets",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/06b_A_Dream_of_Violets/lc6761202.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/06b_A_Dream_of_Violets/lc6761202.mid_type0.mid"
663,663,Liza Lehmann,female,Star Fancies,"Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid_type0.mid"
664,664,Liza Lehmann,female,Love’s Emblems,"Lehmann,_Liza/Songs_of_Love_and_Spring/08_Love’s_Emblems",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/08_Love’s_Emblems/lc6764425.mid","['voice', 'voice', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/08_Love’s_Emblems/lc6764425.mid_type0.mid"
665,665,Liza Lehmann,female,My Secret,"Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret/lc6764874.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret/lc6764874.mid_type0.mid"
666,666,Liza Lehmann,female,The Sapphire,"Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid_type0.mid"
667,667,Liza Lehmann,female,Love Enthroned,"Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned",5106656.0,"Lehmann,_Liza",English operatic soprano and composer,5.0,29.0,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid_type0.mid"
668,668,Liliʻuokalani,female,Aloha Oe,"Liliuokalani,_Queen_of_the_Hawaiian_Islands/_/Aloha_Oe",5107537.0,"Liliuokalani,_Queen_of_the_Hawaiian_Islands",monarch of the Hawaiian Kingdom,1.0,1.0,"../Lieder/scores/Liliuokalani,_Queen_of_the_Hawaiian_Islands/_/Aloha_Oe/lc6650166.mid","['voice', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Liliuokalani,_Queen_of_the_Hawaiian_Islands/_/Aloha_Oe/lc6650166.mid_type0.mid"
671,671,Alexander Mackenzie,male,One who never turned his back,"Mackenzie,_Alexander/_/One_who_never_turned_his_back",5105990.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/_/One_who_never_turned_his_back/lc6499366.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/_/One_who_never_turned_his_back/lc6499366.mid_type0.mid"
672,672,Alexander Mackenzie,male,The First Rose,"Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid_type0.mid"
