,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
802,802,Louise Reichardt,female,Geistliches Lied,"Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied",5002042.0,"Reichardt,_Louise",German composer,4.0,43.0,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied/lc5092560.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied/lc5092560.mid_type0.mid"
803,803,Louise Reichardt,female,Geistliches Lied (4-part),"Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)",5002042.0,"Reichardt,_Louise",German composer,4.0,43.0,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)/lc5092551.mid","['voice', 'voice', 'voice', 'voice']",False,"../author-profiling-in-symbolic-music/type 0 midis/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3b_Geistliches_Lied_(4-part)/lc5092551.mid_type0.mid"
804,804,Louise Reichardt,female,Noch ein Bergmannslied,"Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied",5002042.0,"Reichardt,_Louise",German composer,4.0,43.0,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied/lc5092612.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/5_Noch_ein_Bergmannslied/lc5092612.mid_type0.mid"
805,805,Louise Reichardt,female,"Er besucht den Klostergarten und den Kirchoff, über den letztern findet sich folgendes Gedicht","Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/6_Er_besucht_den_Klostergarten_und_den_Kirchoff,_über_den_letztern_findet_sich_folgendes_Gedicht",5002042.0,"Reichardt,_Louise",German composer,4.0,43.0,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/6_Er_besucht_den_Klostergarten_und_den_Kirchoff,_über_den_letztern_findet_sich_folgendes_Gedicht/lc5002078.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/6_Er_besucht_den_Klostergarten_und_den_Kirchoff,_über_den_letztern_findet_sich_folgendes_Gedicht/lc5002078.mid_type0.mid"
806,806,Cyril Rootham,male,The Ballad of Kingslea Mere,"Rootham,_Cyril/_/The_Ballad_of_Kingslea_Mere",5105824.0,"Rootham,_Cyril","English organist, teacher, conductor and composer",1.0,1.0,"../Lieder/scores/Rootham,_Cyril/_/The_Ballad_of_Kingslea_Mere/lc6449397.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Rootham,_Cyril/_/The_Ballad_of_Kingslea_Mere/lc6449397.mid_type0.mid"
807,807,Erik Satie,male,Chez le docteur,"Satie,_Erik/_/Chez_le_docteur",5110233.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/_/Chez_le_docteur/lc6986065.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/_/Chez_le_docteur/lc6986065.mid_type0.mid"
808,808,Erik Satie,male,Je te veux,"Satie,_Erik/_/Je_te_veux",5110233.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/_/Je_te_veux/lc6986302.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/_/Je_te_veux/lc6986302.mid_type0.mid"
809,809,Erik Satie,male,L’omnibus automobile,"Satie,_Erik/_/L’omnibus_automobile",5110233.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/_/L’omnibus_automobile/lc6987889.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/_/L’omnibus_automobile/lc6987889.mid_type0.mid"
810,810,Erik Satie,male,La diva de “L’Empire”,"Satie,_Erik/_/La_diva_de_“L’Empire”",5110233.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/_/La_diva_de_“L’Empire”/lc6987705.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/_/La_diva_de_“L’Empire”/lc6987705.mid_type0.mid"
811,811,Erik Satie,male,Tendrement,"Satie,_Erik/_/Tendrement",5110233.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/_/Tendrement/lc6993176.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/_/Tendrement/lc6993176.mid_type0.mid"
812,812,Erik Satie,male,Elégie,"Satie,_Erik/4_Petites_mélodies/1_Elégie",5110243.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/4_Petites_mélodies/1_Elégie/lc6988229.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/4_Petites_mélodies/1_Elégie/lc6988229.mid_type0.mid"
813,813,Erik Satie,male,Chanson,"Satie,_Erik/4_Petites_mélodies/3_Chanson",5110243.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/4_Petites_mélodies/3_Chanson/lc6990810.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/4_Petites_mélodies/3_Chanson/lc6990810.mid_type0.mid"
814,814,Erik Satie,male,Adieu,"Satie,_Erik/4_Petites_mélodies/4_Adieu",5110243.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/4_Petites_mélodies/4_Adieu/lc6990957.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/4_Petites_mélodies/4_Adieu/lc6990957.mid_type0.mid"
815,815,Erik Satie,male,Portrait de Socrate,"Satie,_Erik/Socrate/1_Portrait_de_Socrate",5106049.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/Socrate/1_Portrait_de_Socrate/lc6481218.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/Socrate/1_Portrait_de_Socrate/lc6481218.mid_type0.mid"
816,816,Erik Satie,male,Bords de l’Ilissus,"Satie,_Erik/Socrate/2_Bords_de_l’Ilissus",5106049.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/Socrate/2_Bords_de_l’Ilissus/lc6481941.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/Socrate/2_Bords_de_l’Ilissus/lc6481941.mid_type0.mid"
817,817,Erik Satie,male,Mort de Socrate,"Satie,_Erik/Socrate/3_Mort_de_Socrate",5106049.0,"Satie,_Erik",French composer and pianist,3.0,11.0,"../Lieder/scores/Satie,_Erik/Socrate/3_Mort_de_Socrate/lc6482032.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Satie,_Erik/Socrate/3_Mort_de_Socrate/lc6482032.mid_type0.mid"
818,818,Corona Schröter,female,Lied der Morgenröte,"Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte/lc6017264.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte/lc6017264.mid_type0.mid"
819,819,Corona Schröter,female,Aufmunterung zur Freude,"Schröter,_Corona/25_Lieder/02_Aufmunterung_zur_Freude",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/02_Aufmunterung_zur_Freude/lc6017336.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/02_Aufmunterung_zur_Freude/lc6017336.mid_type0.mid"
820,820,Corona Schröter,female,An Laura,"Schröter,_Corona/25_Lieder/03_An_Laura",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/03_An_Laura/lc6019054.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/03_An_Laura/lc6019054.mid_type0.mid"
821,821,Corona Schröter,female,An den Mond,"Schröter,_Corona/25_Lieder/04_An_den_Mond",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/04_An_den_Mond/lc6019093.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/04_An_den_Mond/lc6019093.mid_type0.mid"
822,822,Corona Schröter,female,Der Brautschmuck,"Schröter,_Corona/25_Lieder/05_Der_Brautschmuck",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/05_Der_Brautschmuck/lc6019300.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/05_Der_Brautschmuck/lc6019300.mid_type0.mid"
823,823,Corona Schröter,female,Der kurze Frühling,"Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling/lc6021037.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/06_Der_kurze_Frühling/lc6021037.mid_type0.mid"
824,824,Corona Schröter,female,Klage,"Schröter,_Corona/25_Lieder/07_Klage",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/07_Klage/lc6022417.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/07_Klage/lc6022417.mid_type0.mid"
825,825,Corona Schröter,female,Der Eistanz,"Schröter,_Corona/25_Lieder/08_Der_Eistanz",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/08_Der_Eistanz/lc6029206.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/08_Der_Eistanz/lc6029206.mid_type0.mid"
826,826,Corona Schröter,female,Manchen langen Tag,"Schröter,_Corona/25_Lieder/09_Manchen_langen_Tag",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/09_Manchen_langen_Tag/lc6030396.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/09_Manchen_langen_Tag/lc6030396.mid_type0.mid"
827,827,Corona Schröter,female,Die drei Fragen,"Schröter,_Corona/25_Lieder/10_Die_drei_Fragen",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/10_Die_drei_Fragen/lc6030481.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/10_Die_drei_Fragen/lc6030481.mid_type0.mid"
828,828,Corona Schröter,female,Das Mädchen am Ufer,"Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/11_Das_Mädchen_am_Ufer/lc6111180.mid_type0.mid"
829,829,Corona Schröter,female,Die Silberquelle,"Schröter,_Corona/25_Lieder/12_Die_Silberquelle",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/12_Die_Silberquelle/lc6039262.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/12_Die_Silberquelle/lc6039262.mid_type0.mid"
830,830,Corona Schröter,female,Brautlied,"Schröter,_Corona/25_Lieder/13_Brautlied",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/13_Brautlied/lc6045936.mid_type0.mid"
831,831,Corona Schröter,female,Die Liebe,"Schröter,_Corona/25_Lieder/14_Die_Liebe",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/14_Die_Liebe/lc6047364.mid_type0.mid"
832,832,Corona Schröter,female,Der Wassermann,"Schröter,_Corona/25_Lieder/15_Der_Wassermann",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/15_Der_Wassermann/lc6047553.mid_type0.mid"
833,833,Corona Schröter,female,Amor und Bachus,"Schröter,_Corona/25_Lieder/16_Amor_und_Bachus",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/16_Amor_und_Bachus/lc6050218.mid_type0.mid"
834,834,Corona Schröter,female,Der Erlkönig,"Schröter,_Corona/25_Lieder/17_Der_Erlkönig",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/17_Der_Erlkönig/lc6050301.mid_type0.mid"
835,835,Corona Schröter,female,Amor im Tanz,"Schröter,_Corona/25_Lieder/18_Amor_im_Tanz",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_type0.mid"
836,836,Corona Schröter,female,An einer Freundin Geburtstag,"Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/19_An_einer_Freundin_Geburtstag/lc6051638.mid_type0.mid"
837,837,Corona Schröter,female,Liedchen der Sehnsucht,"Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/20_Liedchen_der_Sehnsucht/lc6051719.mid_type0.mid"
838,838,Corona Schröter,female,Der Winter,"Schröter,_Corona/25_Lieder/21_Der_Winter",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/21_Der_Winter/lc6053913.mid_type0.mid"
839,839,Corona Schröter,female,An eine Blume,"Schröter,_Corona/25_Lieder/22_An_eine_Blume",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/22_An_eine_Blume/lc6053984.mid_type0.mid"
840,840,Corona Schröter,female,Das Mädchen am Ufer,"Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/23_Das_Mädchen_am_Ufer/lc6054087.mid_type0.mid"
841,841,Corona Schröter,female,Die Wachtel,"Schröter,_Corona/25_Lieder/24_Die_Wachtel",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/24_Die_Wachtel/lc6054227.mid_type0.mid"
842,842,Corona Schröter,female,Jugendlied,"Schröter,_Corona/25_Lieder/25_Jugendlied",5102093.0,"Schröter,_Corona",German musician and singer,1.0,25.0,"../Lieder/scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid_type0.mid"
843,843,Franz Schubert,male,"Das Rosenband, D.280","Schubert,_Franz/_/Das_Rosenband,_D.280",5101602.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/_/Das_Rosenband,_D.280/lc5946872.mid_type0.mid"
844,844,Franz Schubert,male,"Die Forelle, Op.32, D550d","Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d",5101602.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d/lc6900961.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/_/Die_Forelle,_Op.32,_D550d/lc6900961.mid_type0.mid"
845,845,Franz Schubert,male,Lied der Mignon (Heiss mich nicht reden),"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)",5016678.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)/lc4988600.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/2_Lied_der_Mignon_(Heiss_mich_nicht_reden)/lc4988600.mid_type0.mid"
846,846,Franz Schubert,male,Lied der Mignon (So lasst mich scheinen),"Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/3_Lied_der_Mignon_(So_lasst_mich_scheinen)",5016678.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/3_Lied_der_Mignon_(So_lasst_mich_scheinen)/lc5093748.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Gesänge_aus_„Wilhelm_Meister“,_D.877/3_Lied_der_Mignon_(So_lasst_mich_scheinen)/lc5093748.mid_type0.mid"
847,847,Franz Schubert,male,"Die Sterne, D.939","Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939",5106080.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939/lc6485233.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Lieder,_Op.96/1_Die_Sterne,_D.939/lc6485233.mid_type0.mid"
848,848,Franz Schubert,male,"Fischerweise, D.881","Schubert,_Franz/4_Lieder,_Op.96/4_Fischerweise,_D.881",5106080.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/4_Lieder,_Op.96/4_Fischerweise,_D.881/lc6487832.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/4_Lieder,_Op.96/4_Fischerweise,_D.881/lc6487832.mid_type0.mid"
849,849,Franz Schubert,male,Ungeduld,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/07_Ungeduld",5004732.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/07_Ungeduld/lc4985951.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/07_Ungeduld/lc4985951.mid_type0.mid"
850,850,Franz Schubert,male,Morgengruß,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/08_Morgengruß",5004732.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/08_Morgengruß/lc5025982.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/08_Morgengruß/lc5025982.mid_type0.mid"
851,851,Franz Schubert,male,Des Müllers Blumen,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/09_Des_Müllers_Blumen",5004732.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/09_Des_Müllers_Blumen/lc4985932.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/09_Des_Müllers_Blumen/lc4985932.mid_type0.mid"
852,852,Franz Schubert,male,Tränenregen,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/10_Tränenregen",5004732.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/10_Tränenregen/lc5025985.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/10_Tränenregen/lc5025985.mid_type0.mid"
853,853,Franz Schubert,male,Des Baches Wiegenlied,"Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied",5004732.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied/lc4985931.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied/lc4985931.mid_type0.mid"
854,854,Franz Schubert,male,"Der Zwerg, D.771","Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771",5109410.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771/lc6838113.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.22/1_Der_Zwerg,_D.771/lc6838113.mid_type0.mid"
855,855,Franz Schubert,male,"Ellens Gesang II, D.838","Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838",5103429.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838/lc6181076.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/2_Ellens_Gesang_II,_D.838/lc6181076.mid_type0.mid"
856,856,Franz Schubert,male,"Bootgesang, D.835","Schubert,_Franz/Op.52/3_Bootgesang,_D.835",5103429.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.52/3_Bootgesang,_D.835/lc6181050.mid","['voice', 'voice', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/3_Bootgesang,_D.835/lc6181050.mid_type0.mid"
857,857,Franz Schubert,male,"Normans Gesang, D.846","Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846",5103429.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846/lc6182173.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/5_Normans_Gesang,_D.846/lc6182173.mid_type0.mid"
858,858,Franz Schubert,male,"Ellens Gesang III, D.839 (Ave Maria)","Schubert,_Franz/Op.52/6_Ellens_Gesang_III,_D.839_(Ave_Maria)",5103429.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.52/6_Ellens_Gesang_III,_D.839_(Ave_Maria)/lc6389103.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.52/6_Ellens_Gesang_III,_D.839_(Ave_Maria)/lc6389103.mid_type0.mid"
859,859,Franz Schubert,male,Du liebst mich nicht,"Schubert,_Franz/Op.59/1_Du_liebst_mich_nicht",5032890.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.59/1_Du_liebst_mich_nicht/lc5103323.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.59/1_Du_liebst_mich_nicht/lc5103323.mid_type0.mid"
860,860,Franz Schubert,male,"Dithyrambe, D.801","Schubert,_Franz/Op.60/2_Dithyrambe,_D.801",5032891.0,"Schubert,_Franz",Austrian composer,10.0,88.0,"../Lieder/scores/Schubert,_Franz/Op.60/2_Dithyrambe,_D.801/lc4982465.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Schubert,_Franz/Op.60/2_Dithyrambe,_D.801/lc4982465.mid_type0.mid"
