,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
673,673,Alexander Mackenzie,male,Hope,"Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid_type0.mid"
674,674,Alexander Mackenzie,male,Spring’s Secrets,"Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets/lc6505652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets/lc6505652.mid_type0.mid"
675,675,Alexander Mackenzie,male,Spring Is Not Dead,"Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid_type0.mid"
676,676,Alexander Mackenzie,male,April Weather,"Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid_type0.mid"
677,677,Alexander Mackenzie,male,A May Song,"Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid_type0.mid"
678,678,Alexander Mackenzie,male,Summer At Last,"Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last",5105998.0,"Mackenzie,_Alexander",Scottish conductor and composer,3.0,8.0,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid_type0.mid"
679,679,Gustav Mahler,male,Nun will die Sonn’ so hell aufgeh’n,"Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n",5051725.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n/lc5054519.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n/lc5054519.mid_type0.mid"
680,680,Gustav Mahler,male,"Nun seh’ ich wohl, warum so dunkle Flammen","Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen",5051725.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen/lc5051724.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen/lc5051724.mid_type0.mid"
681,681,Gustav Mahler,male,Wenn dein Mütterlein,"Mahler,_Gustav/Kindertotenlieder/3_Wenn_dein_Mütterlein",5051725.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/3_Wenn_dein_Mütterlein/lc5052787.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/3_Wenn_dein_Mütterlein/lc5052787.mid_type0.mid"
682,682,Gustav Mahler,male,"Oft denk’ ich, sie sind nur ausgegangen","Mahler,_Gustav/Kindertotenlieder/4_Oft_denk’_ich,_sie_sind_nur_ausgegangen",5051725.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/4_Oft_denk’_ich,_sie_sind_nur_ausgegangen/lc5062118.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/4_Oft_denk’_ich,_sie_sind_nur_ausgegangen/lc5062118.mid_type0.mid"
683,683,Gustav Mahler,male,In diesem Wetter,"Mahler,_Gustav/Kindertotenlieder/5_In_diesem_Wetter",5051725.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/5_In_diesem_Wetter/lc5052823.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/5_In_diesem_Wetter/lc5052823.mid_type0.mid"
684,684,Gustav Mahler,male,Wenn mein Schatz Hochzeit macht,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/1_Wenn_mein_Schatz_Hochzeit_macht",5026280.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/1_Wenn_mein_Schatz_Hochzeit_macht/lc5026266.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/1_Wenn_mein_Schatz_Hochzeit_macht/lc5026266.mid_type0.mid"
685,685,Gustav Mahler,male,Gieng heut morgen übers Feld,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld",5026280.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid_type0.mid"
686,686,Gustav Mahler,male,Ich hab’ ein glühend Messer,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/3_Ich_hab’_ein_glühend_Messer",5026280.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/3_Ich_hab’_ein_glühend_Messer/lc5026306.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/3_Ich_hab’_ein_glühend_Messer/lc5026306.mid_type0.mid"
687,687,Gustav Mahler,male,Die zwei blauen Augen von meinem Schatz,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz",5026280.0,"Mahler,_Gustav",Austrian late-Romantic composer,2.0,9.0,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid_type0.mid"
688,688,Florence Ashton Marshall,female,Ask Me No More,"Marshall,_Florence_Ashton/_/Ask_Me_No_More",5107542.0,"Marshall,_Florence_Ashton","English writer, composer and conductor",1.0,2.0,"../Lieder/scores/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid_type0.mid"
689,689,Florence Ashton Marshall,female,Behold the Sun in gold descending,"Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending",5107542.0,"Marshall,_Florence_Ashton","English writer, composer and conductor",1.0,2.0,"../Lieder/scores/Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending/lc6650388.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Marshall,_Florence_Ashton/_/Behold_the_Sun_in_gold_descending/lc6650388.mid_type0.mid"
715,715,Helena Munktell,female,Fjerran på enslig stig,"Munktell,_Helena/_/Fjerran_på_enslig_stig",5107548.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/_/Fjerran_på_enslig_stig/lc6652350.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/_/Fjerran_på_enslig_stig/lc6652350.mid_type0.mid"
716,716,Helena Munktell,female,Österns natt,"Munktell,_Helena/_/Österns_natt",5107548.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/_/Österns_natt/lc6652787.mid","['voice', 'other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/_/Österns_natt/lc6652787.mid_type0.mid"
717,717,Helena Munktell,female,Sérénade,"Munktell,_Helena/10_Songs/01_Sérénade",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/01_Sérénade/lc6654094.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/01_Sérénade/lc6654094.mid_type0.mid"
718,718,Helena Munktell,female,Dans le lointain des bois,"Munktell,_Helena/10_Songs/02_Dans_le_lointain_des_bois",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/02_Dans_le_lointain_des_bois/lc6654137.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/02_Dans_le_lointain_des_bois/lc6654137.mid_type0.mid"
719,719,Helena Munktell,female,Ce qu’entendent les nuits,"Munktell,_Helena/10_Songs/03_Ce_qu’entendent_les_nuits",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/03_Ce_qu’entendent_les_nuits/lc6654215.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/03_Ce_qu’entendent_les_nuits/lc6654215.mid_type0.mid"
720,720,Helena Munktell,female,D’un berceau,"Munktell,_Helena/10_Songs/04_D’un_berceau",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/04_D’un_berceau/lc6654252.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/04_D’un_berceau/lc6654252.mid_type0.mid"
721,721,Helena Munktell,female,Cantilène,"Munktell,_Helena/10_Songs/05_Cantilène",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/05_Cantilène/lc6654371.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/05_Cantilène/lc6654371.mid_type0.mid"
722,722,Helena Munktell,female,Fascination,"Munktell,_Helena/10_Songs/06_Fascination",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/06_Fascination/lc6655823.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/06_Fascination/lc6655823.mid_type0.mid"
723,723,Helena Munktell,female,La dernière berceuse,"Munktell,_Helena/10_Songs/07_La_dernière_berceuse",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/07_La_dernière_berceuse/lc6655859.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/07_La_dernière_berceuse/lc6655859.mid_type0.mid"
724,724,Helena Munktell,female,Exil d’Amour,"Munktell,_Helena/10_Songs/08_Exil_d’Amour",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/08_Exil_d’Amour/lc6656152.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/08_Exil_d’Amour/lc6656152.mid_type0.mid"
725,725,Helena Munktell,female,Si tu le voulais,"Munktell,_Helena/10_Songs/09_Si_tu_le_voulais",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/09_Si_tu_le_voulais/lc6656431.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/09_Si_tu_le_voulais/lc6656431.mid_type0.mid"
726,726,Helena Munktell,female,Fidélité,"Munktell,_Helena/10_Songs/10_Fidélité",5107547.0,"Munktell,_Helena",Swedish composer,2.0,12.0,"../Lieder/scores/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid_type0.mid"
727,727,Laura Netzel,female,Lied,"Netzel,_Laura/3_Lieder,_Op.44/1_Lied",5107692.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/1_Lied/lc6660019.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/1_Lied/lc6660019.mid_type0.mid"
728,728,Laura Netzel,female,Wunsch,"Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch",5107692.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch/lc6660043.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch/lc6660043.mid_type0.mid"
729,729,Laura Netzel,female,Gruss,"Netzel,_Laura/3_Lieder,_Op.44/3_Gruss",5107692.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid_type0.mid"
730,730,Laura Netzel,female,Rappelle-toi,"Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi/lc6661509.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi/lc6661509.mid_type0.mid"
731,731,Laura Netzel,female,Malgré-moi!,"Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid_type0.mid"
732,732,Laura Netzel,female,Rêve encore!,"Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid_type0.mid"
733,733,Laura Netzel,female,Je pense à toi!,"Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!",5107693.0,"Netzel,_Laura","Swedish composer, pianist, conductor",2.0,7.0,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!/lc6661685.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!/lc6661685.mid_type0.mid"
734,734,Maria Theresia von Paradis,female,An das Klavier,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mid_type0.mid"
735,735,Maria Theresia von Paradis,female,Sophia an Siegwart,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mid_type0.mid"
736,736,Maria Theresia von Paradis,female,Aus dem Siegwart (Wohl und immer wohl dem Mann),"Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mid_type0.mid"
737,737,Maria Theresia von Paradis,female,Das Gärtnerliedchen aus dem Siegwart (Es war einmal ein Gärtner),"Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mid_type0.mid"
738,738,Maria Theresia von Paradis,female,"Die Tanne (Sieh Doris, wie vom Mond bestrahlt )","Paradis,_Maria_Theresia_von/12_Lieder,_1786/05_Die_Tanne_(Sieh_Doris,_wie_vom_Mond_bestrahlt_)",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/05_Die_Tanne_(Sieh_Doris,_wie_vom_Mond_bestrahlt_)/lc5907870.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/05_Die_Tanne_(Sieh_Doris,_wie_vom_Mond_bestrahlt_)/lc5907870.mid_type0.mid"
739,739,Maria Theresia von Paradis,female,Erinnerung ans Schicksal,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/06_Erinnerung_ans_Schicksal",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/06_Erinnerung_ans_Schicksal/lc5908953.mid","['other', 'voice', 'piano', 'other']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/06_Erinnerung_ans_Schicksal/lc5908953.mid_type0.mid"
740,740,Maria Theresia von Paradis,female,Der Auferstehungsmorgen,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/07_Der_Auferstehungsmorgen",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/07_Der_Auferstehungsmorgen/lc5986273.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/07_Der_Auferstehungsmorgen/lc5986273.mid_type0.mid"
741,741,Maria Theresia von Paradis,female,Morgenlied eines armen Mannes,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/08_Morgenlied_eines_armen_Mannes",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/08_Morgenlied_eines_armen_Mannes/lc5991353.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/08_Morgenlied_eines_armen_Mannes/lc5991353.mid_type0.mid"
742,742,Maria Theresia von Paradis,female,Vaterlandslied,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/09_Vaterlandslied",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/09_Vaterlandslied/lc5991473.mid","['voice', 'other', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/09_Vaterlandslied/lc5991473.mid_type0.mid"
743,743,Maria Theresia von Paradis,female,Da eben seinen Lauf verbracht,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/10_Da_eben_seinen_Lauf_verbracht",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/10_Da_eben_seinen_Lauf_verbracht/lc5994814.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/10_Da_eben_seinen_Lauf_verbracht/lc5994814.mid_type0.mid"
744,744,Maria Theresia von Paradis,female,Wenn ich der Kaiser wäre,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/11_Wenn_ich_der_Kaiser_wäre",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/11_Wenn_ich_der_Kaiser_wäre/lc5995576.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/11_Wenn_ich_der_Kaiser_wäre/lc5995576.mid_type0.mid"
745,745,Maria Theresia von Paradis,female,An meine entfernte Lieben,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/12_An_meine_entfernte_Lieben",5100884.0,"Paradis,_Maria_Theresia_von",Austrian musician and composer,1.0,12.0,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/12_An_meine_entfernte_Lieben/lc5995663.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/12_An_meine_entfernte_Lieben/lc5995663.mid_type0.mid"
759,759,Hubert Parry,male,A Hymn for Aviators,"Parry,_Hubert/_/A_Hymn_for_Aviators",5103547.0,"Parry,_Hubert",British composer and musicologist,4.0,8.0,"../Lieder/scores/Parry,_Hubert/_/A_Hymn_for_Aviators/lc6205868.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parry,_Hubert/_/A_Hymn_for_Aviators/lc6205868.mid_type0.mid"
760,760,Hubert Parry,male,There rolls the deep,"Parry,_Hubert/_/There_rolls_the_deep",5103547.0,"Parry,_Hubert",British composer and musicologist,4.0,8.0,"../Lieder/scores/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid_type0.mid"
761,761,Hubert Parry,male,The Poet‘s Song,"Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song",5103545.0,"Parry,_Hubert",British composer and musicologist,4.0,8.0,"../Lieder/scores/Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song/lc6434272.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song/lc6434272.mid_type0.mid"
762,762,Hubert Parry,male,More Fond than Cushat Dove,"Parry,_Hubert/3_Songs,_Op.12/2_More_Fond_than_Cushat_Dove",5103545.0,"Parry,_Hubert",British composer and musicologist,4.0,8.0,"../Lieder/scores/Parry,_Hubert/3_Songs,_Op.12/2_More_Fond_than_Cushat_Dove/lc6434317.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parry,_Hubert/3_Songs,_Op.12/2_More_Fond_than_Cushat_Dove/lc6434317.mid_type0.mid"
763,763,Hubert Parry,male,My true love hath my heart,"Parry,_Hubert/English_Lyrics_(1st_Set)/1_My_true_love_hath_my_heart",5105656.0,"Parry,_Hubert",British composer and musicologist,4.0,8.0,"../Lieder/scores/Parry,_Hubert/English_Lyrics_(1st_Set)/1_My_true_love_hath_my_heart/lc6425218.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parry,_Hubert/English_Lyrics_(1st_Set)/1_My_true_love_hath_my_heart/lc6425218.mid_type0.mid"
