,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
442,"Gray,_Louisa/_/He_doesn’t_love_me",He doesn’t love me,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/He_doesn’t_love_me/lc6617779.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/He_doesn’t_love_me/lc6617779.mid_type0.mid"
443,"Gray,_Louisa/_/Sleep_on,_and_dream_of_me","Sleep on, and dream of me",5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Sleep_on,_and_dream_of_me/lc6620571.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Sleep_on,_and_dream_of_me/lc6620571.mid_type0.mid"
444,"Gray,_Louisa/_/Then_and_now",Then and now,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Then_and_now/lc6620454.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Then_and_now/lc6620454.mid_type0.mid"
445,"Gray,_Louisa/_/Under_the_Cliffs",Under the Cliffs,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Under_the_Cliffs/lc6620590.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Under_the_Cliffs/lc6620590.mid_type0.mid"
446,"Gray,_Louisa/_/Unforgotten",Unforgotten,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Unforgotten/lc6620711.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Unforgotten/lc6620711.mid_type0.mid"
447,"Gray,_Louisa/_/Yes_and_No",Yes and No,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Yes_and_No/lc6620845.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Yes_and_No/lc6620845.mid_type0.mid"
448,"Greger,_Luise/_/Liebeslied",Liebeslied,5103397,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/_/Liebeslied/lc6176486.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/_/Liebeslied/lc6176486.mid_type0.mid"
449,"Greger,_Luise/3_Lieder,_Opp.122-124/1_Dein",Dein,5103381,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/1_Dein/lc6173951.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/3_Lieder,_Opp.122-124/1_Dein/lc6173951.mid_type0.mid"
450,"Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber","O, geh nicht vorüber",5103381,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid_type0.mid"
451,"Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen",Ihr Gärtchen,5103381,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid_type0.mid"
452,"Greger,_Luise/Lieder,_Op.125/1_Auf_den_Schwingen_der_Nacht",Auf den Schwingen der Nacht,5103369,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Lieder,_Op.125/1_Auf_den_Schwingen_der_Nacht/lc6171447.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Lieder,_Op.125/1_Auf_den_Schwingen_der_Nacht/lc6171447.mid_type0.mid"
453,"Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden",Es duften süss die Linden,5103369,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid_type0.mid"
454,"Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/1_Kumm_mit,_Op.32","Kumm mit, Op.32",5104240,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/1_Kumm_mit,_Op.32/lc6267934.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/1_Kumm_mit,_Op.32/lc6267934.mid_type0.mid"
455,"Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33","Min Schatz is en Jäger, Op.33",5104240,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33/lc6267935.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33/lc6267935.mid_type0.mid"
456,"Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/3_Still,_keiner_darw_dat_weiten!_Op.34","Still, keiner darw dat weiten! Op.34",5104240,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/3_Still,_keiner_darw_dat_weiten!_Op.34/lc6267936.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/3_Still,_keiner_darw_dat_weiten!_Op.34/lc6267936.mid_type0.mid"
457,"Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side","Marion, or Will ye gang to the burn side?",5107150,"Guest,_Jane_Mary",Jane Mary Guest,Female,English composer and pianist,1,2,"../Lieder/scores/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid_type0.mid"
458,"Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife",The Bonnie Wee Wife,5107150,"Guest,_Jane_Mary",Jane Mary Guest,Female,English composer and pianist,1,2,"../Lieder/scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid_type0.mid"
459,"Gurney,_Ivor/_/I_will_go_with_my_father_a-ploughing",I will go with my father a-ploughing,5103526,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/_/I_will_go_with_my_father_a-ploughing/lc6466145.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gurney,_Ivor/_/I_will_go_with_my_father_a-ploughing/lc6466145.mid_type0.mid"
460,"Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus",Orpheus,5102696,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus/lc6170065.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gurney,_Ivor/5_Elizabethan_Songs/1_Orpheus/lc6170065.mid_type0.mid"
461,"Gurney,_Ivor/5_Elizabethan_Songs/2_Tears",Tears,5102696,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/5_Elizabethan_Songs/2_Tears/lc6154108.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gurney,_Ivor/5_Elizabethan_Songs/2_Tears/lc6154108.mid_type0.mid"
462,"Gurney,_Ivor/5_Elizabethan_Songs/3_Under_the_Greenwood_Tree",Under the Greenwood Tree,5102696,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/5_Elizabethan_Songs/3_Under_the_Greenwood_Tree/lc6157283.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gurney,_Ivor/5_Elizabethan_Songs/3_Under_the_Greenwood_Tree/lc6157283.mid_type0.mid"
463,"Gurney,_Ivor/5_Elizabethan_Songs/4_Sleep",Sleep,5102696,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/5_Elizabethan_Songs/4_Sleep/lc6160387.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gurney,_Ivor/5_Elizabethan_Songs/4_Sleep/lc6160387.mid_type0.mid"
464,"Gurney,_Ivor/5_Elizabethan_Songs/5_Spring",Spring,5102696,"Gurney,_Ivor",Ivor Gurney,Male,British composer and poet,2,6,"../Lieder/scores/Gurney,_Ivor/5_Elizabethan_Songs/5_Spring/lc6164234.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gurney,_Ivor/5_Elizabethan_Songs/5_Spring/lc6164234.mid_type0.mid"
474,"Haydn,_Joseph/10_Canzonets/01_Despair,_Hob.XXVIa28","Despair, Hob.XXVIa:28",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/01_Despair,_Hob.XXVIa28/lc6454673.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/01_Despair,_Hob.XXVIa28/lc6454673.mid_type0.mid"
475,"Haydn,_Joseph/10_Canzonets/02_Fidelity,_Hob.XXVIa30","Fidelity, Hob.XXVIa:30",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/02_Fidelity,_Hob.XXVIa30/lc6454809.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/02_Fidelity,_Hob.XXVIa30/lc6454809.mid_type0.mid"
476,"Haydn,_Joseph/10_Canzonets/03_The_Spirit’s_Song,_Hob.XXVIa41","The Spirit’s Song, Hob.XXVIa:41",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/03_The_Spirit’s_Song,_Hob.XXVIa41/lc6454913.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/03_The_Spirit’s_Song,_Hob.XXVIa41/lc6454913.mid_type0.mid"
477,"Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31","Sailor’s Song, Hob.XXVIa:31",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31/lc6456450.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/04_Sailor’s_Song,_Hob.XXVIa31/lc6456450.mid_type0.mid"
478,"Haydn,_Joseph/10_Canzonets/05_Sympathy,_Hob.XXVIa33","Sympathy, Hob.XXVIa:33",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/05_Sympathy,_Hob.XXVIa33/lc6456501.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/05_Sympathy,_Hob.XXVIa33/lc6456501.mid_type0.mid"
479,"Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27","A Pastoral Song, Hob.XXVIa:27",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid_type0.mid"
480,"Haydn,_Joseph/10_Canzonets/07_The_Mermaid’s_Song,_Hob.XXVIa25","The Mermaid’s Song, Hob.XXVIa:25",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/07_The_Mermaid’s_Song,_Hob.XXVIa25/lc6472842.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/07_The_Mermaid’s_Song,_Hob.XXVIa25/lc6472842.mid_type0.mid"
481,"Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42","O tuneful Voice, Hob.XXVIa:42",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42/lc6474359.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/08_O_tuneful_Voice,_Hob.XXVIa42/lc6474359.mid_type0.mid"
482,"Haydn,_Joseph/10_Canzonets/09_She_never_told_her_love,_Hob.XXVIa34","She never told her love, Hob.XXVIa:34",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/09_She_never_told_her_love,_Hob.XXVIa34/lc6474469.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/09_She_never_told_her_love,_Hob.XXVIa34/lc6474469.mid_type0.mid"
483,"Haydn,_Joseph/10_Canzonets/10_Recollection,_Hob.XXVIa26","Recollection, Hob.XXVIa:26",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/10_Recollection,_Hob.XXVIa26/lc6474604.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/10_Recollection,_Hob.XXVIa26/lc6474604.mid_type0.mid"
484,"Hensel,_Fanny_(Mendelssohn)/3_Lieder/1_Sehnsucht",Sehnsucht,5102031,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Lieder/1_Sehnsucht/lc6012947.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/3_Lieder/1_Sehnsucht/lc6012947.mid_type0.mid"
485,"Hensel,_Fanny_(Mendelssohn)/3_Lieder/2_Verlust",Verlust,5102031,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Lieder/2_Verlust/lc6013106.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/3_Lieder/2_Verlust/lc6013106.mid_type0.mid"
486,"Hensel,_Fanny_(Mendelssohn)/3_Lieder/3_Die_Nonne",Die Nonne,5102031,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Lieder/3_Die_Nonne/lc6013171.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/3_Lieder/3_Die_Nonne/lc6013171.mid_type0.mid"
487,"Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh",Das Heimweh,5102129,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh/lc6022316.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh/lc6022316.mid_type0.mid"
488,"Hensel,_Fanny_(Mendelssohn)/3_Songs/2_Italien",Italien,5102129,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Songs/2_Italien/lc6022185.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/3_Songs/2_Italien/lc6022185.mid_type0.mid"
489,"Hensel,_Fanny_(Mendelssohn)/3_Songs/3_Suleika_und_Hatem",Suleika und Hatem,5102129,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Songs/3_Suleika_und_Hatem/lc6022146.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/3_Songs/3_Suleika_und_Hatem/lc6022146.mid_type0.mid"
490,"Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/1_Nach_Süden",Nach Süden,5016673,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/1_Nach_Süden/lc5000467.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/1_Nach_Süden/lc5000467.mid_type0.mid"
491,"Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/2_Vorwurf",Vorwurf,5016673,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/2_Vorwurf/lc5000464.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/2_Vorwurf/lc5000464.mid_type0.mid"
492,"Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/3_Abendbild",Abendbild,5016673,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/3_Abendbild/lc4919798.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/3_Abendbild/lc4919798.mid_type0.mid"
493,"Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/4_Im_Herbste",Im Herbste,5016673,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/4_Im_Herbste/lc5000459.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/4_Im_Herbste/lc5000459.mid_type0.mid"
494,"Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/5_Bergeslust",Bergeslust,5016673,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/5_Bergeslust/lc5000446.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/5_Lieder,_Op.10/5_Bergeslust/lc5000446.mid_type0.mid"
495,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/1_Schwanenlied",Schwanenlied,5004627,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/1_Schwanenlied/lc5100543.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/1_Schwanenlied/lc5100543.mid_type0.mid"
496,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/2_Wanderlied",Wanderlied,5004627,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/2_Wanderlied/lc5004632.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/2_Wanderlied/lc5004632.mid_type0.mid"
497,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/3_Warum_sind_denn_die_Rosen_so_blass",Warum sind denn die Rosen so blass,5004627,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/3_Warum_sind_denn_die_Rosen_so_blass/lc5004640.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/3_Warum_sind_denn_die_Rosen_so_blass/lc5004640.mid_type0.mid"
498,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/4_Mayenlied",Mayenlied,5004627,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/4_Mayenlied/lc5101299.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/4_Mayenlied/lc5101299.mid_type0.mid"
499,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/5_Morgenständchen",Morgenständchen,5004627,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/5_Morgenständchen/lc5004650.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/5_Morgenständchen/lc5004650.mid_type0.mid"
500,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/6_Gondellied",Gondellied,5004627,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/6_Gondellied/lc5101361.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.1/6_Gondellied/lc5101361.mid_type0.mid"
501,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/1_Nachtwanderer",Nachtwanderer,5101840,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/1_Nachtwanderer/lc5987757.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/1_Nachtwanderer/lc5987757.mid_type0.mid"
502,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin",Erwin,5101840,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin/lc5987806.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin/lc5987806.mid_type0.mid"
503,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/3_Frühling",Frühling,5101840,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/3_Frühling/lc5987851.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/3_Frühling/lc5987851.mid_type0.mid"
504,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/4_Du_bist_die_Ruh",Du bist die Ruh,5101840,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/4_Du_bist_die_Ruh/lc5987937.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/4_Du_bist_die_Ruh/lc5987937.mid_type0.mid"
505,"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/5_Bitte",Bitte,5101840,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/5_Bitte/lc5987963.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/5_Bitte/lc5987963.mid_type0.mid"
