,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
681,"Lang,_Josephine/6_Lieder,_Op.26/5_Zusammen",Zusammen,5102943,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/5_Zusammen/lc6118888.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.26/5_Zusammen/lc6118888.mid_type0.mid"
682,"Lang,_Josephine/6_Lieder,_Op.26/6_Schilflied",Schilflied,5102943,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.26/6_Schilflied/lc6119892.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/6_Lieder,_Op.26/6_Schilflied/lc6119892.mid_type0.mid"
683,"Lang,_Josephine/Lieder_des_Leids,_Op.29/1_Leb’_wohl,_leb’_wohl_du_schöne_Welt","Leb’ wohl, leb’ wohl du schöne Welt",5102501,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/1_Leb’_wohl,_leb’_wohl_du_schöne_Welt/lc6070235.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/Lieder_des_Leids,_Op.29/1_Leb’_wohl,_leb’_wohl_du_schöne_Welt/lc6070235.mid_type0.mid"
684,"Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen",Der Pfad den Du so oft gezogen,5102501,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/Lieder_des_Leids,_Op.29/2_Der_Pfad_den_Du_so_oft_gezogen/lc6079502.mid_type0.mid"
685,"Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn",Gib dich dahin in Gottes Sinn,5102501,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn/lc6085883.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lang,_Josephine/Lieder_des_Leids,_Op.29/3_Gib_dich_dahin_in_Gottes_Sinn/lc6085883.mid_type0.mid"
686,"Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/1_Frühlingsanfang",Frühlingsanfang,5101077,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/1_Frühlingsanfang/lc5883528.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/1_Frühlingsanfang/lc5883528.mid_type0.mid"
687,"Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied",Abendlied,5101077,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid_type0.mid"
688,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/1_Gruss_an_die_Nacht",Gruss an die Nacht,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/1_Gruss_an_die_Nacht/lc6575645.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/1_Gruss_an_die_Nacht/lc6575645.mid_type0.mid"
689,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/2_Ein_Gebet",Ein Gebet,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/2_Ein_Gebet/lc6575669.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/2_Ein_Gebet/lc6575669.mid_type0.mid"
690,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe",Juchhe,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/3_Juchhe/lc6576011.mid_type0.mid"
691,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/4_Die_Alpenrose",Die Alpenrose,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/4_Die_Alpenrose/lc6577118.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/4_Die_Alpenrose/lc6577118.mid_type0.mid"
692,"Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied",Wiegenlied,5106653,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Le_Beau,_Luise_Adolpha/5_Lieder,_Op.7/5_Wiegenlied/lc6577137.mid_type0.mid"
693,"Lehmann,_Amelia/_/Bouton_de_Rose",Bouton de Rose,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/Bouton_de_Rose/lc6644591.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/Bouton_de_Rose/lc6644591.mid_type0.mid"
694,"Lehmann,_Amelia/_/How_Delicious_is_the_Winning",How Delicious is the Winning,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid_type0.mid"
695,"Lehmann,_Amelia/_/The_Highland_Plaid",The Highland Plaid,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/The_Highland_Plaid/lc6644955.mid_type0.mid"
696,"Lehmann,_Amelia/_/When_Love_is_Kind",When Love is Kind,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/When_Love_is_Kind/lc6645039.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/When_Love_is_Kind/lc6645039.mid_type0.mid"
697,"Lehmann,_Amelia/_/Wisdom_and_Love",Wisdom and Love,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/Wisdom_and_Love/lc6645396.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Amelia/_/Wisdom_and_Love/lc6645396.mid_type0.mid"
698,"Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby",The Mother Seal’s Lullaby,5106657,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby/lc6573515.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby/lc6573515.mid_type0.mid"
699,"Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old",You mustn’t swim till you’re six weeks old,5106657,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/2_Seal_Songs/2_You_mustn’t_swim_till_you’re_six_weeks_old/lc6573701.mid_type0.mid"
700,"Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window",There’s a bird beneath your window,5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid_type0.mid"
701,"Lehmann,_Liza/5_Little_Love_Songs/2_Along_the_sunny_lane",Along the sunny lane,5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/2_Along_the_sunny_lane/lc6209602.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/2_Along_the_sunny_lane/lc6209602.mid_type0.mid"
702,"Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls",Just a multitude of curls,5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls/lc6209605.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/3_Just_a_multitude_of_curls/lc6209605.mid_type0.mid"
703,"Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day","If I were a bird, I would sing all day",5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day/lc6209607.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/4_If_I_were_a_bird,_I_would_sing_all_day/lc6209607.mid_type0.mid"
704,"Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand","Clasp mine closer, little dear white hand",5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand/lc6209608.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/5_Little_Love_Songs/5_Clasp_mine_closer,_little_dear_white_hand/lc6209608.mid_type0.mid"
705,"Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon",The Woodpigeon,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/1_The_Woodpigeon/lc6420897.mid_type0.mid"
706,"Lehmann,_Liza/Bird_Songs/2_The_Starling",The Starling,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/2_The_Starling/lc6421627.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/2_The_Starling/lc6421627.mid_type0.mid"
707,"Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer",The Yellowhammer,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer/lc6421659.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/3_The_Yellowhammer/lc6421659.mid_type0.mid"
708,"Lehmann,_Liza/Bird_Songs/4_The_Wren",The Wren,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/4_The_Wren/lc6421815.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/4_The_Wren/lc6421815.mid_type0.mid"
709,"Lehmann,_Liza/Bird_Songs/5_The_Owl",The Owl,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid_type0.mid"
710,"Lehmann,_Liza/Songs_of_a_“Flapper”/1_In_the_garden",In the garden,5106654,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/1_In_the_garden/lc6751462.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/1_In_the_garden/lc6751462.mid_type0.mid"
711,"Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world",This beautiful world,5106654,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world/lc6753337.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/2_This_beautiful_world/lc6753337.mid_type0.mid"
712,"Lehmann,_Liza/Songs_of_a_“Flapper”/3_My_sister_Nell",My sister Nell,5106654,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/3_My_sister_Nell/lc6753345.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/3_My_sister_Nell/lc6753345.mid_type0.mid"
713,"Lehmann,_Liza/Songs_of_a_“Flapper”/4_The_ball",The ball,5106654,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/4_The_ball/lc6753349.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/4_The_ball/lc6753349.mid_type0.mid"
714,"Lehmann,_Liza/Songs_of_a_“Flapper”/5_Good-night_little_stars",Good-night little stars,5106654,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_a_“Flapper”/5_Good-night_little_stars/lc6753355.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_a_“Flapper”/5_Good-night_little_stars/lc6753355.mid_type0.mid"
715,"Lehmann,_Liza/Songs_of_Love_and_Spring/01_Sir_Spring",Sir Spring,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/01_Sir_Spring/lc6757520.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/01_Sir_Spring/lc6757520.mid_type0.mid"
716,"Lehmann,_Liza/Songs_of_Love_and_Spring/02_When_Young_Love_Comes_Knocking",When Young Love Comes Knocking,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/02_When_Young_Love_Comes_Knocking/lc6758594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/02_When_Young_Love_Comes_Knocking/lc6758594.mid_type0.mid"
717,"Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood",In April Mood,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood/lc6762513.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/03_In_April_Mood/lc6762513.mid_type0.mid"
718,"Lehmann,_Liza/Songs_of_Love_and_Spring/04_Dawning_Love",Dawning Love,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/04_Dawning_Love/lc6762153.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/04_Dawning_Love/lc6762153.mid_type0.mid"
719,"Lehmann,_Liza/Songs_of_Love_and_Spring/05_Disturb_It_Not",Disturb It Not,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/05_Disturb_It_Not/lc6761038.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/05_Disturb_It_Not/lc6761038.mid_type0.mid"
720,"Lehmann,_Liza/Songs_of_Love_and_Spring/06a_Golden_Bridges",Golden Bridges,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/06a_Golden_Bridges/lc6760929.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/06a_Golden_Bridges/lc6760929.mid_type0.mid"
721,"Lehmann,_Liza/Songs_of_Love_and_Spring/06b_A_Dream_of_Violets",A Dream of Violets,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/06b_A_Dream_of_Violets/lc6761202.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/06b_A_Dream_of_Violets/lc6761202.mid_type0.mid"
722,"Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies",Star Fancies,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid_type0.mid"
723,"Lehmann,_Liza/Songs_of_Love_and_Spring/08_Love’s_Emblems",Love’s Emblems,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/08_Love’s_Emblems/lc6764425.mid","['voice', 'voice', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/08_Love’s_Emblems/lc6764425.mid_type0.mid"
724,"Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret",My Secret,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret/lc6764874.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/09_My_Secret/lc6764874.mid_type0.mid"
725,"Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire",The Sapphire,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/10_The_Sapphire/lc6766045.mid_type0.mid"
726,"Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned",Love Enthroned,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid_type0.mid"
730,"Mackenzie,_Alexander/_/One_who_never_turned_his_back",One who never turned his back,5105990,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/_/One_who_never_turned_his_back/lc6499366.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/_/One_who_never_turned_his_back/lc6499366.mid_type0.mid"
731,"Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose",The First Rose,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/1_The_First_Rose/lc6505010.mid_type0.mid"
732,"Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope",Hope,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/2_Hope/lc6505088.mid_type0.mid"
733,"Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets",Spring’s Secrets,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets/lc6505652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/3_Spring’s_Secrets/lc6505652.mid_type0.mid"
734,"Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead",Spring Is Not Dead,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid_type0.mid"
735,"Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather",April Weather,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/5_April_Weather/lc6508497.mid_type0.mid"
736,"Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song",A May Song,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid_type0.mid"
737,"Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last",Summer At Last,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid_type0.mid"
738,"Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n",Nun will die Sonn’ so hell aufgeh’n,5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n/lc5054519.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n/lc5054519.mid_type0.mid"
739,"Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen","Nun seh’ ich wohl, warum so dunkle Flammen",5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen/lc5051724.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen/lc5051724.mid_type0.mid"
