,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
736,"Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song",A May Song,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/6_A_May_Song/lc6508651.mid_type0.mid"
737,"Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last",Summer At Last,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mackenzie,_Alexander/Spring_Songs,_Op.44/7_Summer_At_Last/lc6510065.mid_type0.mid"
738,"Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n",Nun will die Sonn’ so hell aufgeh’n,5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n/lc5054519.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/1_Nun_will_die_Sonn’_so_hell_aufgeh’n/lc5054519.mid_type0.mid"
739,"Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen","Nun seh’ ich wohl, warum so dunkle Flammen",5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen/lc5051724.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl,_warum_so_dunkle_Flammen/lc5051724.mid_type0.mid"
740,"Mahler,_Gustav/Kindertotenlieder/3_Wenn_dein_Mütterlein",Wenn dein Mütterlein,5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/3_Wenn_dein_Mütterlein/lc5052787.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/3_Wenn_dein_Mütterlein/lc5052787.mid_type0.mid"
741,"Mahler,_Gustav/Kindertotenlieder/4_Oft_denk’_ich,_sie_sind_nur_ausgegangen","Oft denk’ ich, sie sind nur ausgegangen",5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/4_Oft_denk’_ich,_sie_sind_nur_ausgegangen/lc5062118.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/4_Oft_denk’_ich,_sie_sind_nur_ausgegangen/lc5062118.mid_type0.mid"
742,"Mahler,_Gustav/Kindertotenlieder/5_In_diesem_Wetter",In diesem Wetter,5051725,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Kindertotenlieder/5_In_diesem_Wetter/lc5052823.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Kindertotenlieder/5_In_diesem_Wetter/lc5052823.mid_type0.mid"
743,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/1_Wenn_mein_Schatz_Hochzeit_macht",Wenn mein Schatz Hochzeit macht,5026280,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/1_Wenn_mein_Schatz_Hochzeit_macht/lc5026266.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/1_Wenn_mein_Schatz_Hochzeit_macht/lc5026266.mid_type0.mid"
744,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld",Gieng heut morgen übers Feld,5026280,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/2_Gieng_heut_morgen_übers_Feld/lc5026309.mid_type0.mid"
745,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/3_Ich_hab’_ein_glühend_Messer",Ich hab’ ein glühend Messer,5026280,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/3_Ich_hab’_ein_glühend_Messer/lc5026306.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/3_Ich_hab’_ein_glühend_Messer/lc5026306.mid_type0.mid"
746,"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz",Die zwei blauen Augen von meinem Schatz,5026280,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid_type0.mid"
755,"Mendelssohn,_Felix/6_Duets,_Op.63/1_Ich_wollt’,_meine_Lieb’_ergösse_sich,_MWV_J_5","Ich wollt’, meine Lieb’ ergösse sich, MWV J 5",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/1_Ich_wollt’,_meine_Lieb’_ergösse_sich,_MWV_J_5/lc7074684.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/1_Ich_wollt’,_meine_Lieb’_ergösse_sich,_MWV_J_5/lc7074684.mid_type0.mid"
756,"Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9","Abschiedslied der Zugvögel, MWV J 9",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9/lc7076589.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9/lc7076589.mid_type0.mid"
757,"Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8","Gruss, MWV J 8",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid_type0.mid"
758,"Mendelssohn,_Felix/6_Duets,_Op.63/4_Herbstlied,_MWV_J_11","Herbstlied, MWV J 11",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/4_Herbstlied,_MWV_J_11/lc7374512.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/4_Herbstlied,_MWV_J_11/lc7374512.mid_type0.mid"
759,"Mendelssohn,_Felix/6_Duets,_Op.63/5_Volkslied,_MWV_J_10","Volkslied, MWV J 10",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/5_Volkslied,_MWV_J_10/lc7374854.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/5_Volkslied,_MWV_J_10/lc7374854.mid_type0.mid"
760,"Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7","Maiglöckchen und die Blümelein, MWV J 7",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7/lc7380386.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Duets,_Op.63/6_Maiglöckchen_und_die_Blümelein,_MWV_J_7/lc7380386.mid_type0.mid"
761,"Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29","Das Fenster, MWV K 29",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29/lc6989284.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/1_Das_Fenster,_MWV_K_29/lc6989284.mid_type0.mid"
762,"Mendelssohn,_Felix/6_Gesänge,_Op.86/2_Morgenlied,_MWV_K_123","Morgenlied, MWV K 123",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/2_Morgenlied,_MWV_K_123/lc6989204.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/2_Morgenlied,_MWV_K_123/lc6989204.mid_type0.mid"
763,"Mendelssohn,_Felix/6_Gesänge,_Op.86/3_Die_Liebende_schreibt,_MWV_K_66","Die Liebende schreibt, MWV K 66",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/3_Die_Liebende_schreibt,_MWV_K_66/lc6989465.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/3_Die_Liebende_schreibt,_MWV_K_66/lc6989465.mid_type0.mid"
764,"Mendelssohn,_Felix/6_Gesänge,_Op.86/4_Allnächtlich_im_Traume_seh’_ich_dich,_MWV_K_78","Allnächtlich im Traume seh’ ich dich, MWV K 78",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/4_Allnächtlich_im_Traume_seh’_ich_dich,_MWV_K_78/lc6994338.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/4_Allnächtlich_im_Traume_seh’_ich_dich,_MWV_K_78/lc6994338.mid_type0.mid"
765,"Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122","Der Mond, MWV K 122",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122/lc6995255.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/5_Der_Mond,_MWV_K_122/lc6995255.mid_type0.mid"
766,"Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127","Altdeutsches Frühlingslied, MWV K 127",5110240,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Mendelssohn,_Felix/6_Gesänge,_Op.86/6_Altdeutsches_Frühlingslied,_MWV_K_127/lc6997609.mid_type0.mid"
786,"Netzel,_Laura/3_Lieder,_Op.44/1_Lied",Lied,5107692,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/1_Lied/lc6660019.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/1_Lied/lc6660019.mid_type0.mid"
787,"Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch",Wunsch,5107692,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch/lc6660043.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/2_Wunsch/lc6660043.mid_type0.mid"
788,"Netzel,_Laura/3_Lieder,_Op.44/3_Gruss",Gruss,5107692,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/3_Lieder,_Op.44/3_Gruss/lc6660097.mid_type0.mid"
789,"Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi",Rappelle-toi,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi/lc6661509.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/1_Rappelle-toi/lc6661509.mid_type0.mid"
790,"Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!",Malgré-moi!,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid_type0.mid"
791,"Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!",Rêve encore!,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid_type0.mid"
792,"Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!",Je pense à toi!,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!/lc6661685.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Netzel,_Laura/4_Songs,_Op.46/4_Je_pense_à_toi!/lc6661685.mid_type0.mid"
793,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier",An das Klavier,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mid_type0.mid"
794,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart",Sophia an Siegwart,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mid_type0.mid"
795,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)",Aus dem Siegwart (Wohl und immer wohl dem Mann),5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mid_type0.mid"
796,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)",Das Gärtnerliedchen aus dem Siegwart (Es war einmal ein Gärtner),5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mid_type0.mid"
797,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/05_Die_Tanne_(Sieh_Doris,_wie_vom_Mond_bestrahlt_)","Die Tanne (Sieh Doris, wie vom Mond bestrahlt )",5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/05_Die_Tanne_(Sieh_Doris,_wie_vom_Mond_bestrahlt_)/lc5907870.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/05_Die_Tanne_(Sieh_Doris,_wie_vom_Mond_bestrahlt_)/lc5907870.mid_type0.mid"
798,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/06_Erinnerung_ans_Schicksal",Erinnerung ans Schicksal,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/06_Erinnerung_ans_Schicksal/lc5908953.mid","['other', 'voice', 'piano', 'other']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/06_Erinnerung_ans_Schicksal/lc5908953.mid_type0.mid"
799,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/07_Der_Auferstehungsmorgen",Der Auferstehungsmorgen,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/07_Der_Auferstehungsmorgen/lc5986273.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/07_Der_Auferstehungsmorgen/lc5986273.mid_type0.mid"
800,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/08_Morgenlied_eines_armen_Mannes",Morgenlied eines armen Mannes,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/08_Morgenlied_eines_armen_Mannes/lc5991353.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/08_Morgenlied_eines_armen_Mannes/lc5991353.mid_type0.mid"
801,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/09_Vaterlandslied",Vaterlandslied,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/09_Vaterlandslied/lc5991473.mid","['voice', 'other', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/09_Vaterlandslied/lc5991473.mid_type0.mid"
802,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/10_Da_eben_seinen_Lauf_verbracht",Da eben seinen Lauf verbracht,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/10_Da_eben_seinen_Lauf_verbracht/lc5994814.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/10_Da_eben_seinen_Lauf_verbracht/lc5994814.mid_type0.mid"
803,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/11_Wenn_ich_der_Kaiser_wäre",Wenn ich der Kaiser wäre,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/11_Wenn_ich_der_Kaiser_wäre/lc5995576.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/11_Wenn_ich_der_Kaiser_wäre/lc5995576.mid_type0.mid"
804,"Paradis,_Maria_Theresia_von/12_Lieder,_1786/12_An_meine_entfernte_Lieben",An meine entfernte Lieben,5100884,"Paradis,_Maria_Theresia_von",Maria Theresia von Paradis,Female,Austrian musician and composer,1,12,"../Lieder/scores/Paradis,_Maria_Theresia_von/12_Lieder,_1786/12_An_meine_entfernte_Lieben/lc5995663.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Paradis,_Maria_Theresia_von/12_Lieder,_1786/12_An_meine_entfernte_Lieben/lc5995663.mid_type0.mid"
805,"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/01_With_wisdom,_goodness,_grace","With wisdom, goodness, grace",5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/01_With_wisdom,_goodness,_grace/lc6679725.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/01_With_wisdom,_goodness,_grace/lc6679725.mid_type0.mid"
806,"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/02_Out_in_the_windy_West",Out in the windy West,5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/02_Out_in_the_windy_West/lc6681689.mid","['voice', 'voice', 'other', 'voice', 'voice', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/02_Out_in_the_windy_West/lc6681689.mid_type0.mid"
807,"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/03_Hark!_The_world_is_full_of_thy_praise",Hark! The world is full of thy praise,5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/03_Hark!_The_world_is_full_of_thy_praise/lc6682890.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/03_Hark!_The_world_is_full_of_thy_praise/lc6682890.mid_type0.mid"
808,"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/04_For_all_the_wonder_of_thy_regal_day",For all the wonder of thy regal day,5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/04_For_all_the_wonder_of_thy_regal_day/lc6683117.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/04_For_all_the_wonder_of_thy_regal_day/lc6683117.mid_type0.mid"
809,"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/05_The_seaboards_are_her_mantle’s_hem",The seaboards are her mantle’s hem,5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/05_The_seaboards_are_her_mantle’s_hem/lc6683352.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/05_The_seaboards_are_her_mantle’s_hem/lc6683352.mid_type0.mid"
